id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali--4507581995498809995-1::comprehension,bengali--4507581995498809995-1,comprehension,Aceher shashok 15sh shotabdir moddhovage Islam grohon koren.[1] Ali Mugayat Shah Aceh Saltanat protistha korechilen. Tini 1520 Khrishtabde uttar Sumatray tar niyontron protisthar jonno ovijan shuru koren.[2] Sultan Iskandar Muda tar ovijaner maddhome Aceher simana briddhi koren. 1612 Khrishtabde Deli porajito hoy ebong Aceher ontorgoto hoy. 1861 Khrishtabde Dutchder hostokkheper porer bochor Dutch East India Companyr sathe shondhi hoy ja Aceh o Siaker kach theke Delir shadhinota shikar korte shahajjo kore. Eti bortomane Indonesiar ongsho. Medaner itihashe Saltanat protik hisebe tike ase.,Acheh Saltanater protishthata ke chilen?,Ali Mugayat Shah,Sultan Iskandar Muda chilen.,"## Analysis:

**Step 1:** The model answer claims that Sultan Iskandar Muda was responsible for establishing the Aceh Sultanate.

**Step 2:**  The context states that Ali Mugayat Shah established the Aceh Sultanate. It mentions Sultan Iskandar Muda expanding the borders of Aceh, but not its establishment.

**Step 3:** Since the model answer's claim is not supported by the context, it is a hallucination.


**Verdict:** yes",yes
bengali--3052451907272545632-1::inference,bengali--3052451907272545632-1,inference,"1993 sale prothom tini ""Obujh Duti Mon"" cholocchitre obhinoy koren. Chobiti porichalona korechhilen Mohammad Hossain. Shopner Nayok cholocchitre obhinoyer maddhome tini jonopriota orjon koren. Shomprotik shomoye cholocchitre obhinoy kichuta komiye dileo natok o telefilm-e kaj korchen tini.[1] 2016 sale tini shorboshesh ""Ek Jobaner Jomidar Here Gelen Ebar"" name ekti cholocchitre obhinoy korechen.[2]",Amir Khan obhinito prothom cholocchitrotir nam ki?,Obujh duti mon,"Amir Khan-er prothom cholocchitro chhilo **Shopner Nayok**, karon ei chobir maddhomei tini prothom boro porichiti pan.","Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

* The model states that Amir Khan's first film was ""Shopner Nayok"".
* It further claims this is because the film brought him initial recognition.

**Step 2: Check support in the Context.**

* The context mentions ""Shopner Nayok"" as a film where Amir Khan acted and gained popularity (""jonopriota orjon koren"").

**Step 3: Verdict**


The model answer accurately identifies Amir Khan's first film based on the provided context.  

**no**",no
bengali-469553946537952415-15::inference,bengali-469553946537952415-15,inference,Morinho Chelsea-te jog den 2004 saler June mase ebong proti bochore 4.2 million pound betoner fole football-er itihashe onnotomo sorbocho parishromikprapto manager-der khatay nam lekhan. 2005 sale e beton bere hoy 5.2 million pound.[4],Jose Mario dos Santos Mourinho Felix prothom koto sale Chelsea daler hoye football khela shuru koren?,2004 saler June mashe,"Jose Mourinho prothom Chelsea-r hoye football khela shuru koren 2005 sale, karon oi shomoy tar beton-o bere 5.2 million pound hoy.","## Analysis:

**Step 1: Identify factual claims:**

* Jose Mourinho started playing football for Chelsea in 2005.
* His transfer fee was 5.2 million pounds when it finalized.

**Step 2: Check support in the Context:**

* The context states Mourinho joined Chelsea in June 2004.
* It mentions his initial transfer fee was 4.2 million pounds and later increased to 5.2 million pounds in 2005.

**Step 3: Verdict:**

The model answer incorrectly states Mourinho started playing for Chelsea in 2005. The context clearly indicates he joined in June 2004. While the transfer fee information is accurate, the primary claim about the starting year is incorrect.



**Final verdict:** yes",yes
bengali--8981983056012119758-0::factualness,bengali--8981983056012119758-0,factualness,"Dhaka dokkhin Ashiar rashtra Bangladesh-er rajdhani o brihottom shohor. Proshashonikvabe eti deshtir Dhaka bibhager prodhan shohor. Bhougolikvabe eti Bangladesh-er moddhobhage Buriganga nodir uttar tire ekta somotol elakate obosthito. Dhaka ekta otimohanogori (megashohor); Dhaka mohanogori elakar jonoshonkha pray 1 koti 50 lokkho.[3] Jonoshonkhar bichare eti dokkhin Ashiar choturtho brihottom shohor (Delhi, Karachi o Mumbai-er porei) ebong somogro bishwer nobom brihottom[4] shohor. Jonghonotter bichare Dhaka bishwer shobcheye ghonobosotipurno mohanogori; 134 borgomail ay",Dhaka shohorer ayoton koto?,134 borgomail,Dhaka shohorer ayoton praye 140 borgomail dhora hoy.,"Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

The model answer makes one factual claim: ""Dhaka shohorer ayoton praye 140 borgomail dhora hoy"" (Dhaka city has approximately 140 wards).

**Step 2: Check support in the context.**

The context states: ""Dhaka ekta otimohanogori (megashohor); Dhaka mohanogori elakar jonoshonkha pray 1 koti 50 lokkho.[3] Jonoshonkhar bichare eti dokkhin Ashiar choturtho brihottom shohor (Delhi, Karachi o Mumbai-er porei) ebong somogro bishwer nobom brihottom[4] shohor. Jonghonotter bichare Dhaka bishwer shobcheye ghonobosotipurno mohanogori; 134 borgomail ay""  (Dhaka is a megacity; the population of the Dhaka metropolitan area is approximately 15 million. [3] In terms of population, it is the fourth largest city in South Asia (after Delhi, Karachi and Mumbai) and the world's ninth largest. [4] In terms of density, Dhaka is the most densely populated megacity in the world; 134 wards).

The context explicitly states that Dhaka has ""134 borgomail"" (wards).

**Step 3: Verdict.**


The model answer contradicts the information provided in the context. Therefore, the model answer is **hallucinated**.

**no**",no
bengali--1823810411993388609-7::factualness,bengali--1823810411993388609-7,factualness,Saloksongshleshon er bikriya:- 6CO2 + 12H2O + tap → C6H12O6 + 6H2O + 6O2 Saloksongshleshon prokriya 2ti porjaye somponno hoy- k) alok nirvor porjay kh) ondhokar porjay,Saloksongshles prokriyata prodhanoto kon duto porjaye shompanno hoy?,k) alok nirvor porjay kh) ondhokar porjay,k) tap nirvor porjay kh) gasiyo porjay,"Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

The model answer states that photosynthesis occurs in two stages: ""k) tap nirvor porjay"" and ""kh) gasiyo porjay"".

**Step 2: Check support in the context.**

* The context mentions two stages of photosynthesis: ""k) alok nirvor porjay"" (light-dependent reactions) and ""kh) ondhokar porjay"" (dark reactions).
*  The model answer substitutes ""tap nirvor porjay"" for ""alok nirvor porjay"" and introduces an entirely new term, ""gasiyo porjay"".

**Step 3: Verdict.**

The model answer hallucinates information. It incorrectly replaces a term from the context and introduces a non-existent stage.


**no**",no
bengali-2409535069483951968-1::factualness,bengali-2409535069483951968-1,factualness,"Dushor-o beshi Upanishader kotha jana jay. Egulir modhye prothom barotii prachintom ebong shobcheye guruttopurno. Egulike ""Mukhya Upanishad"" bole. Bhagavadgita, Brahmasutra ebong Mukhya Upanishadguli[2] (egulike eksathe Prasthanatrayi bola hoy) porobortikale Hindu Vedanta darshoner bibhinno shakhar jonmo diyechhilo. Egulir modhye duti ekeshorobadi shakha bisheshvabe ullekhjoggo.[note 1][note 2][note 3]",Mot koyti Upanishad ache?,dushor o beshi,Mot 108ti Upanishad ache.,"## Analysis:

**Step 1:** The model answer claims that there are ""108ti"" (108) Upanishads.

**Step 2:**  The context mentions that some Upanishads are considered ""Mukhya Upanishad"" (primary Upanishads), but it doesn't specify the total number of Upanishads.

**Step 3:** The model answer provides a specific number (108) which is not mentioned or implied in the provided context.


**Verdict:** yes",yes
bengali--8988483359118632803-6::inference,bengali--8988483359118632803-6,inference,The Newcomers (2000) o Not Another Teen Movie (2001) chobite obhinoy korar por[15] Evans The Perfect Score (2004) o Cellular (2004) chobite mukkho bhumikay obhinoy koren. Erpor tini Chicago-te duti independent cholocchitreo obhinoy koren. Ei chobi duti chilo Dark Wittenborn-er Fierce People (2005) o London (2005). Fierce People chobite Evans kholnayok Bryce choritre ebong London chobite shomporker jotilota-shongkranto shomossay dushchintagrosto ek drug byaboharkarir choritre obhinoy koren.[16] 2005 shale comic book obolombone nirmito Fantastic Four cholocchitre superhero Human Torch choritre obhinoy koren Evans. 2007 shale,"Markin obhineta Christopher Robert ""Chris"" Evans-er obhinito prothom cholocchitrer nam ki?",The Newcomers,Chris Evans-er prothom obhinito cholocchitro chilo The Perfect Score.,"Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

The model answer makes one factual claim: ""Chris Evans-er prothom obhinito cholocchitro chilo The Perfect Score."" (Chris Evans' first acting film was The Perfect Score).

**Step 2: Check support in the context.**

The context states that Evans acted in ""The Newcomers (2000) o Not Another Teen Movie (2001) chobite obhinoy korar por"" (after acting in The Newcomers (2000) and Not Another Teen Movie (2001)).  It then mentions ""The Perfect Score (2004)"" as one of his later roles.

**Step 3: Verdict.**


Based on the context, ""The Perfect Score"" was *not* Evans' first acting role. The context explicitly states he acted in two films before ""The Perfect Score.""

Therefore, the model answer is **hallucinated**.

**no**",no
bengali-4007802762822627124-18::inference,bengali-4007802762822627124-18,inference,2000 sale Amar Ekushey Granthamelay prokashito hoy tar rochito uponnash Brishtibilash. Moddhobitto poribarer tan poren niye lekha boiti tar sorbadhik bikrito boier ekta. 2000 saler February masei boitir dwadosh mudron ber korte hoy.[38] 2001 sale Dui Duari cholocchitro shokol shrenir dorshokder kache darun grohonjoggota pay. Chobite jadu bastobotar prokash pay Riaz obhinito rohossho manob choritrer aschorjo upaye manusher bibhinno shomossa shomadhaner chitroyoner moddho diye.[39] Ei choritre obhinoy kore Riaz shreshtho obhineta bibhage Jatio Cholocchitro Purashkar orjon koren. 2003-e nirma,"Prokhyato oupannyashik Humayun Ahmed rochito ""Brishtibilash"" uponyashti kobe kobe prothom prokashito hoy?",2000 sale,Brishtibilash prothom prokashito hoy 2001 saler February mase.,"## Analysis:

**Step 1:** The model answer claims that ""Brishtibilash"" was first published in February 2001.

**Step 2:**  The context states that ""Brishtibilash"" was published in the year 2000 during Amar Ekushey Granthamela. It also mentions that a second edition of the book had to be printed in February 2001 due to high demand.

**Step 3:** The model answer incorrectly identifies the first publication date of ""Brishtibilash"". While a second edition was printed in February 2001, the original publication occurred in 2000.


**Verdict:** no",no
bengali-91483490703308038-4::factualness,bengali-91483490703308038-4,factualness,"Agun jwalanor jonno tinti upadaner proyojon pore - oxygen, jwalani ebong tap. Jwalani hisebe kath, koyla, toil ebong onnanno dahyo podartho poribesher sorbotro ache. Ekbar agun jolte shuru korle porobortite eti nijei tap utpadone sokkhom. Kokhono kokhono eti nijei swoyongkriyo vabe tap utpadoner maddhome jolte shuru kore.",Agun jwalanor jonno kon gaser proyojon hoy?,oxygen,nitrogen gas লাগে agun jwalanor jonno,"## Analysis:

**Step 1:** The model answer claims that ""nitrogen gas"" is needed for fire.

**Step 2:**  The context mentions ""oxygen"" as a requirement for fire. It does not mention nitrogen gas at all.

**Step 3:** Since the model answer's claim about nitrogen gas is not supported by the context, it is a hallucination.



**Verdict:** yes",yes
bengali-6020639613270814419-24::comprehension,bengali-6020639613270814419-24,comprehension,Bangladesh Noubahinite 6ti proshashonik shakha royeche:[49],Bortomane Bharoter nou bahinite mot koyti proshashonik shakha royeche?,6ta,Bortomane Bharoter noubahinite mot 8ta proshashonik shakha royeche.,"## Analysis:

**Step 1: Identify factual claims:**

The model answer makes one factual claim: ""Bortomane Bharoter noubahinite mot 8ta proshashonik shakha royeche"" (There are 8 branches of the Indian Navy).

**Step 2: Check support in context:**

The context states that Bangladesh's navy has 6 branches (""Bangladesh Noubahinite 6ti proshashonik shakha royeche""). It does not provide any information about the number of branches in the Indian Navy.

**Step 3: Final verdict:**

Since the model answer claims there are 8 branches in the Indian Navy, but the context only provides information about the Bangladesh navy, the model answer is **hallucinated**.


**Verdict:** yes",yes
bengali-5441977494276432977-0::factualness,bengali-5441977494276432977-0,factualness,Seyed Ali Hosseini Khamenei (Persian: Seyed Ali Hosseini Khamenei; jonmo: 17 July 1939)[1] holen Iran-er bortoman (2y) sorbocho dhormiyo neta[2] ebong Iran-er 8 koti Shia Muslim-der adhyatmik neta.[2][3] 13 October 1981 theke 3 August 1989 porjonto tini Iran-er 3y rashtrapoti hisebe daitto palon koren. Forbes samoyiki 2012 sale take prithibir shobcheye probhabshali 21 joner moddhe sthan dey.[4],Sayed Ali Hoseni Khamenei kobe jonmogrohon koren?,17 July 1939,18 July 1940 e tini jonmogrohon koren.,"## Analysis:

**Step 1:** The model answer makes one factual claim: ""18 July 1940 e tini jonmogrohon koren"" (He was born on July 18, 1940).

**Step 2:**  The context states: ""jonmo: 17 July 1939"" (born: July 17, 1939). This contradicts the model's answer.


**Step 3:** The model answer provides a birthdate that is different from the one stated in the context. Therefore, the model answer is hallucinating.

**Verdict:** yes",yes
bengali--2339153920148132891-1::specificity,bengali--2339153920148132891-1,specificity,"Michelangelor jonmo hoy 1475 Khristabder 6 March, jonmosthan Caprisi, ja Tascani-r Arezzo-r kachakachi obosthito. Caprisi-r bortoman nam Caprisi Michelangelo. Koyek projonom dhore tar purbopurushra Florence-e khudro porisore banking korten. Bank shorboshanto hoye jawar karone tar pita, Ludovico di Leonardo Buonarroti Simoni, kichu shomoyer jonno chhoto shohor Caprisi-te sorkari proshashok hishabe daitto palone asen, ebong ekhanei Michelangelor jonmo hoy. Tar mayer nam Francesca di Neri del Miniato di Siena. Michelangelor jonmer koyek mash pore tar poribar Florence-e fire ase, tar pore sekhanei tini boro hoye othen. Por",Michaelangelo-r jonmo kothay hoy?,1475 khristabder 6 March,"Michelangelo-r jonmo Rome-e hoy, 1476 shaler dike.","Here's a step-by-step analysis:

**Step 1: Identify factual claims:**

* Michelangelo was born in Rome.
* His birth year was around 1476.

**Step 2: Check support in the Context:**

* The context clearly states that Michelangelo was born in Caprese, a town near Arezzo in Tuscany.
* The context mentions his birth year as 1475.

**Step 3: Verdict:**

Both factual claims made by the model answer contradict the information provided in the context.


**Final Answer:** yes",yes
bengali--8397694120488937556-1::inference,bengali--8397694120488937556-1,inference,"Jacobs 1992 sale shadhinbhabe tar peshagoto kusti kormojibon shuru koren. 1995 sale World Wrestling Federation-e (bortomane WWE) jog debar age tini Smoky Mountain Wrestling (SMW) ebong United States Wrestling Association-e (USWA) kusti kheleyen. Jacobs 1997 porjonto bibhinno choritre obhinoy korechen, jokhon tini ""Kane"" hishabe punoray uposthit hoyechilen, chilen manoshikvabe birukto ebong The Undertaker er choto shot bhai, jar sathe Jacobs-er feud-o chilo, abar The Brothers of Destruction name team-o gorechilen.",Koto shale Glen Thomas Jacobs peshadar kustigir hisebe kormojibon shuru koren?,1992,Glen Thomas Jacobs mone hoy 1995 shale peshadar kustigir hishabe kormojibon shuru koren.,"## Analysis:

**Step 1: Identify factual claims:**

The model answer makes one factual claim: Glen Thomas Jacobs started his professional wrestling career in **1995**.

**Step 2: Check support in the context:**

The context states that Jacobs started his professional wrestling career ""shadhinbhabe tar peshagoto kusti kormojibon shuru koren"" which translates to ""independently began his professional wrestling career"".  It further mentions he joined WWE in **1995**.

**Step 3: Verdict:**

The model answer incorrectly states that Jacobs started his professional wrestling career in 1995. While he joined WWE in 1995, the context clearly indicates he began his career earlier.


**no**",no
bengali--581563299056306592-100::comprehension,bengali--581563299056306592-100,comprehension,Eishob Soviet safollyer jobabe Markin Juktorastro 1970 saler moddhe ekjon manushke chande podarpon koranor ucchavilashi porikolpona hate ney. 1968 sale Markin mohakashjan Apollo 8 prothombarer moto chad prodokkhin kore. Markinider mul porikolpona sesh porjonto 1969 sale bastobayito hoy. Sebochor 21she July Apollo 11 mission-er ongsho hisebe Markin novochari Neil Armstrong prothom manush hisebe chande obotoron koren o chondroprishte paychari koren. Tar sathe ditiyo manush hisebe Buzz Aldrin-o chande podarpon koren.,Bishwer ditiyo manob mohakash jatra kon desh theke shuru hoy?,Markin Juktorastro,Soviet Union theke shuru hoy.,"## Analysis:

**Step 1:** The model answer claims that the second human spaceflight originated from the Soviet Union.

**Step 2:**  The context focuses on Neil Armstrong and Buzz Aldrin's Apollo 11 mission, which was a US endeavor. It mentions Markin's contributions to space exploration but doesn't provide information about any other country's space program besides the US.

**Step 3:** The model answer contradicts the context. While the context highlights the US Apollo missions, the model answer incorrectly attributes the second human spaceflight to the Soviet Union.


**Verdict:** no",no
bengali--8714625401993745083-0::factualness,bengali--8714625401993745083-0,factualness,"Adolf Hitler ([ˈadɔlf ˈhɪtlɐ] German vashay: Adolf Hitler Adolf Hitla) (20she April, 1889 - 30she April, 1945) Austrian bongshodbhut German rajnitibid jini National Socialist German Workers' Party-r netritto diyechilen. Hitler 1933 theke 1945 sal porjonto Germany-r Chancellor ebong 1934 theke 1945 sal porjonto shei desher Fuhrer chilen.",Adolf Hitler kon bongshodbhut bekti chilen?,Ostriyo,Adolf Hitler chhilen Jarman bongshodbhut bekti.,"## Analysis:

**Step 1:** The model answer claims that Adolf Hitler was of German ethnicity.

**Step 2:** The context states ""Adolf Hitler ( ... ) Austrian bongshodbhut German rajnitibid"". This translates to ""Adolf Hitler (... ) Austrian by origin, German politician"".  

**Step 3:** While the context mentions Hitler's German nationality, it also explicitly states he was Austrian by origin. The model answer only provides a partial truth and omits the crucial detail of his Austrian origin.


**Verdict:** no",no
bengali--3087535744281818821-1::factualness,bengali--3087535744281818821-1,factualness,"Bharoter uttore Pakistaner Karakoram porbotmalate obosthito Great Baltoro prithibir dirghotomo himbah. Er doirgho pray 58 kilometer. Himaloyer Everest shringer kache Rongbuk o Kashring himbah obosthito. Austria-Italy simante Alps porbotmalar Similaun himbahe 1991 sale ekjon manusher obikrito deher sondhan pawa jay. Dharona kora hoy dehoti pray 5,300 bochor sekhane somahito hoye chilo.",Prithibir dirghotomo himbah-tir doirgho koto?,Great Baltora,Great Baltora-r doirgho pray 68 kilometer.,"## Analysis:

**Step 1:** The model answer makes one factual claim: ""Great Baltora-r doirgho pray 68 kilometer.""

**Step 2:**  The context states: ""Er doirgho pray 58 kilometer."" This contradicts the model's claim of 68 kilometers.

**Step 3:** The model answer provides incorrect information about the length of Great Baltoro, contradicting the provided context.


**Verdict:** yes",yes
bengali--9171887296220791728-28::factualness,bengali--9171887296220791728-28,factualness,"Jiboddoshay osadharon kobi hisebe porichiti thakleo tini khyati orjon kore uthte parenni. Er jonno tar procharbimukhotao dayi; tini chilen biborobashi manush. Tobe mrityur obyobohito porei tini Bangla vashay adhunik kobitar pothikritder ekjon hisebe shwikrity peyechhen. Jibanananda Dasher jibon ebong kobitar upor prochur grontho lekha hoyeche ebong ekhono hocche, Bangla vashay. Er baire English-e tar opor likhechen Clinton B Seely, A Poet Apart namer ekti gronthe. English charao Farasi-soho koyekti European vashay tar kobita onudito hoyeche. Tini jodio kobi hisebei somodhik porichito kintu mr",Jibanananda Dasher lekha mot uponnaser shonkha koto?,14,Jibanananda Dasher lekha mot uponnaser shonkha 12 ti.,"## Analysis:

**Step 1:** The model answer claims that Jibanananda Das wrote 12 books.

**Step 2:**  The context mentions that ""prochur grontho lekha hoyeche ebong ekhono hocche"" (many books have been written and are still being written) about Jibanananda Das's life and poetry. However, it **does not specify the exact number of books he wrote**.

**Step 3:** The model answer makes a factual claim (12 books) that is **not supported by the context**.


**Verdict:** no",no
bengali--4387520232744519046-1::specificity,bengali--4387520232744519046-1,specificity,"Alauddin Khilji chilen Khilji bongser protisthata Jalaluddin Khiljir bhatija ebong jamata. Birbhumderke porajito kore Jalaluddin Khilji jokhon Delhi dokhol kore nen, tokhon Alauddin Khiljike Amir-i-Tujukh ba udjapon montri pod deya hoy. 1291 sale Jalaluddin Khilji tar bhatija Alauddin Khiljir hate Kara (Kanpurer nikotoborti ek elaka) namok oncholer shashonvar tule den. 1296 sale Alauddin Khilji Bosila oborodh kore Jalaluddin Khiljir kach theke Abadh (Uttar-Pradesh) dokhol kore seta shashon kora shuru koren. 1296 sale Devagiri oborodh koren ebong Jalaluddiner bipul porimaner shompod dok",Khilji rajbongser protistha ke korechilen?,Alauddin Khilji,Jalaluddin Khilji-i mone hoy Khilji rajbongser prokrito protisthata chhilen.,"## Analysis:

**Step 1:** The model answer claims that Jalaluddin Khilji was likely the founder of the Khilji dynasty.

**Step 2:**  The context states that Alauddin Khilji was the nephew and son-in-law of Jalaluddin Khilji. It further mentions that Jalaluddin appointed Alauddin as Amir-i-Tujukh (chief minister) and later handed over the governorship of Kara (near Kanpur). Finally, it describes how Alauddin conquered Delhi and other territories.

**Step 3:** The context strongly suggests that Alauddin Khilji, not Jalaluddin Khilji, was the one who established the Khilji dynasty's rule in Delhi.  The model answer hallucinates this information.


**Verdict:** yes",yes
bengali-7543311486159630117-0::specificity,bengali-7543311486159630117-0,specificity,"Bhogini Nibedita (English: Sister Nivedita) (Bengali pronunciation:[sister niːbediːt̪aː]) (jonmo Margaret Elizabeth Noble' (English: Margaret Elizabeth Noble)[1]; 28 October, 1867 – 13 October, 1911)[2][3] chilen ekjon Anglo-Irish bongshodbhuto shomajkormi, lekhika, shikkhika ebong Swami Vivekanander shishya.[4][5] 1895 sale London shohore tini Swami Vivekanander shakkhat pan ebong 1898 sale Bharote chole ashen. Eki bochor 25 March tini brahmacharya grohon korle Swami Vivekananda tar namkoron koren ""Nibedita"".",Anglo-Irish bongshodbhut Bhogini Nibeditar jonmo kobe hoy?,"28 October, 1867","Bhogini Nibeditar jonmo shombhoboto 25 March, 1898 er dike hoy.","## Analysis:

**Step 1:** The model answer makes one factual claim: Bhogini Nibedita's birthdate is likely around March 25th, 1898.

**Step 2:** This claim is **not supported** by the context. The context states that Bhogini Nibedita (Margaret Elizabeth Noble) was born on October 28th, 1867, and died on October 13th, 1911. It also mentions that she accepted brahmacharya on March 25th, 1898, and Swami Vivekananda gave her the name ""Nibedita"" on that day.

**Step 3:** Since the model answer's claim contradicts the information provided in the context, it is considered a hallucination.



**Verdict:** yes",yes
bengali--839278517851786324-3::specificity,bengali--839278517851786324-3,specificity,"Armageddon (2006) chilo soptom, jar moddhe sorbomot 8ti match onusthito hoyechilo. 2006 saler November mashe onusthito Survivor Series e Batista, King Booker ke porajito kore World Heavyweight Champion hon.[5][6] Tarpor December er 1 tarikh e onusthito WWE SmackDown e King Booker ebong Finlay dujonei Batista r sathe ekta match dabi kore. Tokhonkar SmackDown er General Manager Theodore Long er poramorsho onujayi, Booker ebong Finlay dujone tag team gothon kore. Edike Batista tar songi hisebe John Cena ke nirbachito kore.[7] Tarpor SmackDown e Batista r sathe Finlay er match deya hole King Booker sekhane obaidho vabe hostokkhep koray Batista ke disqualification niyome joyi",2006 saler Armageddon kusti protijogitay ke champion hon?,Batista,2006 saler Armageddon e mone hoy John Cena-i champion hon.,"## Analysis:

**Step 1:** The model answer claims that John Cena became champion at Armageddon in 2006.

**Step 2:**  The context states that Batista won the World Heavyweight Championship by defeating King Booker at Survivor Series in November 2006. It then goes on to describe a tag team match involving Batista, Finlay, and King Booker, but doesn't mention John Cena becoming champion.

**Step 3:** The model answer's claim is not supported by the context provided.


**Verdict:** no",no
bengali--8086416937535521731-1::inference,bengali--8086416937535521731-1,inference,Anowar Ibrahim United Malay National Organization ba UMNO er sodossho thakakalin somoye 1993-1998 sal porjonto Malaysia-r upo-prodhanmontri ebong 1991-1998 sal porjonto ortho montrir daitto palon koren. Kintu pore tini prodhanmontri Mahathir Mohammad kortik borkhasto hon. Ebong durniti o somokamitar daye jelhajote prerit hon.,Malaysian rajnitibid o birodhidoliyo neta Anwar Ibrahim koto sal theke koto sal porjonto Malaysia-r up-pradhanmontri chilen?,1993-1998,Anwar Ibrahim mone hoy 1991 theke 1998 porjonto Malaysia-r up-pradhanmontri chilen.,"## Analysis:

**Step 1: Identify factual claims:**

The model answer makes one factual claim: Anwar Ibrahim served as Deputy Prime Minister of Malaysia from 1991 to 1998.

**Step 2: Check support in the context:**

The context states: ""Anowar Ibrahim United Malay National Organization ba UMNO er sodossho thakakalin somoye 1993-1998 sal porjonto Malaysia-r upo-prodhanmontri ebong 1991-1998 sal porjonto ortho montrir daitto palon koren.""

This translates to: ""Anwar Ibrahim, a member of the United Malay National Organization (UMNO), served as Deputy Prime Minister of Malaysia from 1993 to 1998 and as Finance Minister from 1991 to 1998.""


**Step 3: Verdict:**

The model answer is partially incorrect. While it correctly identifies Anwar Ibrahim's tenure as Deputy Prime Minister, it incorrectly states the start year as 1991 instead of 1993.



**Final verdict:** no",no
bengali-8376247445164774033-9::factualness,bengali-8376247445164774033-9,factualness,Poroborti 60 bochore Bharoter songbidhan-e mot 113ti songshodhoni ana hoyechilo.,Bharotiyo songbidhan mot kotobar songshodhito hoise?,113,Bharotiyo songbidhan mot 118 bar songshodhito hoise.,"## Analysis:

**Step 1:** The model answer claims that the Indian constitution has been amended 118 times.

**Step 2:** The context states that there were ""mot 113ti songshodhoni"" (approximately 113 amendments) in the Indian constitution over 60 years. This contradicts the model's claim of 118 amendments.

**Step 3:** Since the model answer contradicts the factual information provided in the context, it is considered a hallucination.


**Verdict:** yes",yes
bengali--81766440896542958-0::factualness,bengali--81766440896542958-0,factualness,"Muhammad Kudrat-e-Khuda ba Dr. Kudrat-e-Khuda (1 December, 1900 - 3 November, 1977) chilen ekjon Bangladeshi rosayonbid, gronthokar ebong shikkhabid. Shikkhay obodaner jonno Bangladesh sarkar take 1976 sale Ekushey Padak ebong 1984 sale moronottor Swadhinata Puraskare bhushito kore.",Muhammad Kudrat-e-Khuda kobe jonmogrohon koren?,"1 December, 1900","Muhammad Kudrat-e-Khuda 2 December, 1901 e jonmogrohon koren.","## Analysis:

**Step 1:** The model answer claims that Muhammad Kudrat-e-Khuda was born on December 2nd, 1901.

**Step 2:**  The context states that he was born on December 1st, 1900. This contradicts the model's claim.

**Step 3:** The model answer provides a factually incorrect birthdate for Muhammad Kudrat-e-Khuda.


**Verdict:** no",no
bengali--9070222029717674258-9::inference,bengali--9070222029717674258-9,inference,"Bingsho shotoker shurutei shomogro bishwoke andolito kora ekta tottwo holo monobishleshon ba monohshomikkhon. Ei tottwer probhabei chikitsabiggyane shongjojito hoyechhilo ek notun shakha; seti holo chikitsa monobiggyan ba monorog biggyan. Monobiggyaner jonok chhilen Austria-r Vienna shohorer sharirbiggyani Dr. Sigmund Freud. Freud-er pore monobishleshoner jogote obodan rekhe jawa koyekjon jogotbikhyato monobider vitor Carl Gustav Jung, Alfred Adler, Erik Erikson ullekhjoggo. Ei tottwo kebol monobiggyaner jogotkei probhabit kore khyanto thakeni, eti manusher mon, shomaj, shahitto, jibonadors",Monorog biggan ba mansik rog bigganer jonok kake bola hoy?,Sigmund Freud,Monorog biggan ba mansik rog bigganer jonok hisebe onek shomoy Carl Gustav Jung-ke bola hoy.,"Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

The model answer makes one factual claim: ""Monorog biggan ba mansik rog bigganer jonok hisebe onek shomoy Carl Gustav Jung-ke bola hoy."" (Carl Gustav Jung is often considered the founder of mental health science).

**Step 2: Check support in the context.**

The context mentions Carl Gustav Jung as one of the prominent figures who contributed to the field of psychoanalysis after Sigmund Freud. However, it doesn't explicitly state that Jung is considered the founder of mental health science.

**Step 3: Final verdict.**

While the model answer correctly identifies Carl Gustav Jung as a significant figure in the field, it makes a claim (founder) that isn't directly supported by the context.


**Verdict:** no",no
