id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali-1256980846334025372-12::factualness,bengali-1256980846334025372-12,factualness,Hash-murgir moto je kono morda kobutor madi kobutorer sathe sohoje jora badhe na. Ederke ek sathe ek soptaho rakhle jora badhe. Murgir nyay kobutorer jononotontre dim utpanno hoy. Tobe dimbashoye eksathe sadharonoto matro du'ti folikul toiri hoy. E karone protiti madi kobutor du'ti dim pare. Dim parar 40-44 ghonta purbe dimb skholon hoy ebong dim parar kompokhe 24 ghonta purbe ta nishikto hoy. Orthat je 16-20 ghonta porjonto dim dimbonalite thake se somoye ta nishikto hoye thake. Dim parar por theke morda o madi ubhoy kobutor porjaykrome dime ta dite shuru kore. Madi kobutor pray,Pati moynar dim fute baccha ber hote sorbocho kotodin shomoy lage?,17-18 din por,Pati moynar dim fute baccha ber hote sorbocho 20-21 din lage.,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that the maximum time required for a ""pati moynar"" (male myna bird) egg to hatch and produce a chick is 20-21 days.

Step 2: For each claim, check whether it is supported by the Context.  
- The context discusses the reproductive biology of pigeons (kobutor) and mentions details about egg formation, fertilization, and incubation times related to pigeons.  
- There is no mention of ""pati moynar"" (male myna bird) or any information about the incubation period or hatching time for myna bird eggs.  
- The context only provides information about pigeons, not mynas.  
- Therefore, the claim about the incubation period of myna bird eggs (20-21 days) is not supported by the context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer provides information about myna birds that is not present or supported by the context (which is about pigeons), the model answer is hallucinated relative to the given context.

no",no
bengali-5487111961873331069-0::specificity,bengali-5487111961873331069-0,specificity,"Galileo Galilei (Italian pronunciation:[ɡaliˈlɛːo ɡaliˈlɛi]; jonmo: 15 February, 1564 - mrityu: 8 January, 1642)[1] ekjon Italian podarthobiggyani, jyotirbiggyani, gonitoggo ebong darshonik jini baigganik biplober sathe besh nigudhbhabe somprikto. Tar shobcheye ullekhjoggo obdaner moddhe royeche durbikshon jontro-r unnati sadhon, ja jyotirbigganer ogragotite shobcheye boro vhumika rekheche, bibhinno dhoroner onek jyotirbaigganik porjobekkhon, Newton-er gotir prothom ebong ditiyo sutro, ebong Cop",Podarthobigganer jonok ke?,Galileo Galilei,Podarthobigganer jonok hisebe oneke Isaac Newton-ke dhore.,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that ""Podarthobigganer jonok"" (Father of Physics) is often considered to be Isaac Newton.

Step 2: For each claim, check whether it is supported by the Context.  
- The context primarily discusses Galileo Galilei and his contributions to physics, astronomy, mathematics, and philosophy. It mentions his significant contributions such as the improvement of the telescope, astronomical observations, and Newton's first and second laws of motion.  
- However, the context does not explicitly state who is considered the ""Father of Physics."" It only mentions Newton in relation to his laws of motion but does not attribute the title ""Father of Physics"" to him or anyone else.  
- The model answer introduces a claim about Isaac Newton being considered the Father of Physics, which is a common attribution in general knowledge but is not supported or mentioned in the given context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer makes a factual claim not supported by the provided context, it is hallucinated relative to the context.

no",no
bengali-91483490703308038-4::comprehension,bengali-91483490703308038-4,comprehension,"Agun jwalanor jonno tinti upadaner proyojon pore - oxygen, jwalani ebong tap. Jwalani hisebe kath, koyla, toil ebong onnanno dahyo podartho poribesher sorbotro ache. Ekbar agun jolte shuru korle porobortite eti nijei tap utpadone sokkhom. Kokhono kokhono eti nijei swoyongkriyo vabe tap utpadoner maddhome jolte shuru kore.",Agun jwalanor jonno kon gaser proyojon hoy?,oxygen,Agun jwalanor jonno nitrogen gas dorkar hoy.,"Step 1: The Model Answer claims that ""Agun jwalanor jonno nitrogen gas dorkar hoy"" (Nitrogen gas is needed to burn fire).

Step 2: The Context states that three components are needed to burn fire: oxygen, fuel (jwalani), and heat (tap). It specifically mentions oxygen as a necessary gas for combustion. There is no mention of nitrogen gas being required for fire to burn. In fact, nitrogen is generally inert and does not support combustion.

Step 3: Since the Model Answer claims nitrogen gas is needed for fire, which contradicts the Context that specifies oxygen as the necessary gas, the Model Answer is hallucinated relative to the Context.

yes",yes
bengali--405761113848942428-0::inference,bengali--405761113848942428-0,inference,"Harold Dennis Bird, MBE (English: Harold Dennis ""Dickie"" Bird, jonmo: 19 April, 1933) Barnsley elakay jonmogrohonkari obosorpropto o khyatonama English cricket umpire. Tini ekshomoy cricket biswe Dickie Bird name khyato o biswer shreshtho umpire hisebe shokol kriramodir proshongsha kuran. Tar jonmo England-er Yorkshire-er Barnsley elakay. Antorjatik cricket khelagulo opurbo dokkhotar sathe umpire hisebe niropekkhobhave dayitto palon kore obosor niyechen. Shoishobe school jibone Dickie name upadhi pan tini. Ekti khoni shromiker shontan hisebe Dickie Bird South Yorkshire-er Staincross grame bash korten. 1944 shale Bird ekadosh shren",Ingrej cricket umpire Harold Dennis Bird-er daknam ki chilo?,diki bard,Tar daknam chilo Harold Barnsley Bird bole porichito.,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that Harold Dennis Bird's nickname was ""Harold Barnsley Bird.""

Step 2: For each claim, check whether it is supported by the Context.  
- The context states that Harold Dennis Bird was also known as ""Dickie Bird."" It mentions ""Harold Dennis 'Dickie' Bird"" and that in school life he received the nickname ""Dickie.""  
- There is no mention in the context of the nickname ""Harold Barnsley Bird.""  
- The context mentions Barnsley as his birthplace, but not as part of his nickname.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer's claim about the nickname ""Harold Barnsley Bird"" is not supported by the context and contradicts the clearly stated nickname ""Dickie,"" the model answer is hallucinated.

no",no
bengali--8046266163446294688-0::comprehension,bengali--8046266163446294688-0,comprehension,"Netaji Subhash Engineering College (NSEC) sthapon kora hoy Netaji Subhashchandra Bosur Bharatiyo swadhinota andolone obodan o adorsher kotha mone rekhe. Netaji bishwas korten je prokrito swadhinotar bhittiprostor holo shikkha o projukti. 1998 sale Techno India Group ebong Institute Computer Prokousholir (Bharat) sohojogitay collegeti sthapon kora hoy. Collegeti shuru hoy, tinti engineering course diye ebong bortomane Poshchimbonger onnotomo brihottom swanirbhor prokoushol college. Collegeti shuru thekei Kalyani Bishwobidyaloyer odhibhukto chilo. 2002 sale collegeti soddo nirmito Poshchimbongo Projukti Bishwobid",Netaji Subhash Engineering College kobe sthapito hoy?,1998 shale,2002 shale shuru hoy কলেজটা.,"Step 1: Identify each factual claim made by the Model Answer.  
- The college (Netaji Subhash Engineering College) started in 2002.

Step 2: For each claim, check whether it is supported by the Context.  
- The context states that the college was established in 1998 with the cooperation of Techno India Group and Institute Computer Prokousholir (Bharat).  
- It also mentions that the college started with three engineering courses and was affiliated with Kalyani University from the beginning.  
- The year 2002 is mentioned in the context, but it refers to the college becoming a purely self-financed West Bengal Technical University (Poshchimbongo Projukti Bishwobid) institution, not the founding year.  
- Therefore, the claim that the college started in 2002 is not supported; the correct founding year is 1998.

Step 3: Based on steps 1-2, decide the final verdict.  
- The model answer incorrectly states the founding year as 2002, which is a hallucination relative to the context.

no",no
bengali--1990721472147920166-1::factualness,bengali--1990721472147920166-1,factualness,"1938 saler 4 April Boguray ekta college protisthar lokkhe Khan Bahadur Mohammad Ali-ke shovapoti ebong Moulovi Abdus Sattar-ke sadharon shompadok kore ekta committee gothito hoy. Ei college-ti 1939 saler July mase protisthito hoy.[2] Obibhokto Bonge bishistho bektitto Sir Azizul Haq er name college-tir namkoron kora hoyeche. Tini se shomoy Kolkata University er upacharjo chilen; sorkari school-e shikkhar madhom English theke Banglay chalu, prathomik shikkha porikolponake Act-e porinoto, Kolkata University-r Islamer Itihash o Shongskriti bibhag protistha (1940), Shikkha Shoptaho palon kormosuchi proborton, Bongiyo Byabost",Ajijul Hoq College kobe protishthito hoy ?,1939 saler July mashe,1940 saler April mashe,"Step 1: Identify each factual claim made by the Model Answer.  
- The college (Ajijul Hoq College) was established in April 1940.

Step 2: For each claim, check whether it is supported by the Context.  
- The context states that a committee was formed in April 1938 to establish a college in Bogura.  
- The college was established in July 1939.  
- The college was named after Sir Azizul Haq, who was active around 1940, but the establishment date is clearly mentioned as July 1939.  
- There is no mention of April 1940 as the establishment date.

Step 3: Based on steps 1-2, decide the final verdict.  
- The model answer's claim that the college was established in April 1940 contradicts the context, which states July 1939 as the establishment date.  
- Therefore, the model answer is hallucinated relative to the context.

no",no
bengali--5851536339042738709-0::factualness,bengali--5851536339042738709-0,factualness,"Sheikh Mujibur Rahman (17 March 1920 - 15 August 1975) Bangladesh-er prothom Rashtrapoti o Bharotiyo upomohodesher ekjon onnotomo probhabshali rajnaitik bektitto jini Bangalir odhikar rokkhay British India theke Bharat bivajon andolon ebong porobortite Purbo Pakistan theke Bangladesh protisthar songrame netritto prodan koren. Prachin Bangali shobhyotar adhunik sthopoti hishabe Sheikh Mujibur Rahman-ke Bangladesh-er Jatir Jonok ba Jatir Pita bola hoye thake. Tini Maolana Abdul Hamid Khan Bhashani protishthito Awami League-er shovapoti, Bangladesh-er prothom Rashtrapoti ebong porobortite edesh-er Prodhanmontrir daitto palon koren. Jonoshadh",Bangladesher prothom rastropoti Sheikh Mujibur Rahmaner jonmo kobe hoy?,17 March 1920,16 March 1920-e tar jonmo hoy.,"Step 1: The Model Answer makes one factual claim: Sheikh Mujibur Rahman was born on 16 March 1920.

Step 2: The Context states that Sheikh Mujibur Rahman was born on 17 March 1920.

Step 3: Since the Model Answer's date of birth (16 March 1920) contradicts the Context's date (17 March 1920), the claim is not supported by the Context and is therefore hallucinated relative to the given information.

yes",yes
bengali-2163425666649830741-9::factualness,bengali-2163425666649830741-9,factualness,"Ihudi moholla (Hebrew: הרובע היהודי‎, HaRova HaYehudi, known colloquially to residents as HaRova, Arabic: حارة اليهود‎, Ḩārat al-Yahūd) shohorer dokkhin poshchim prante obosthito. Eti dokkhine Zion Gate theke poshchime Armenian moholla niye uttore Cardo ebong purbe Western Wall o Temple Mount porjonto bistrito. Ei mohollar somriddho itihash royeche. Khrishtopurbo oshtom shotok theke ekhane Ihudira dharabahikvabe boshobash kore asche.[17][18][19][20][21][22] 1948 shale er 2,000 Ihudike oborodh kora hoy ebong sobaike sthan tyag korte baddho kora hoy.[23] Moh",Ihudi moholla kobe sthapit hoy?,Khristopurbo oshtom shotok,Khristopurbo shostho shotok e sthapit hoy.,"Step 1: Identify each factual claim made by the Model Answer.  
- The Ihudi moholla was established in the 6th century BCE (Khristopurbo shostho shotok).

Step 2: For each claim, check whether it is supported by the Context.  
- The Context states: ""Khrishtopurbo oshtom shotok theke ekhane Ihudira dharabahikvabe boshobash kore asche,"" which translates to ""Since the 8th century BCE, Jews have continuously lived here.""  
- The model answer claims the establishment was in the 6th century BCE, but the context mentions continuous habitation since the 8th century BCE, which is earlier.  
- The context does not explicitly state the exact establishment date of the Ihudi moholla, but it implies Jewish presence from the 8th century BCE, which contradicts the model answer's 6th century BCE claim.  
- Therefore, the model answer's claim is not supported and is inconsistent with the context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer's claim about the establishment date is not supported and contradicts the context, it is hallucinated.

no",no
bengali-76220440784974270-3::factualness,bengali-76220440784974270-3,factualness,"Ekti mouchake ba poribare tin shrenir moumachi thake, jotha: (1) rani, (2) purush o (3) shromik moumachi.",Kaj onujare mot koto rokomer moumachi hoy?,tin,Kaj onujare mot char rokomer moumachi hoy.,"Step 1: The Model Answer claims that there are ""mot char rokomer moumachi"" (a total of four types of bees) based on their work.

Step 2: The Context states that in a bee colony or family, there are three types of bees: (1) rani (queen), (2) purush (male), and (3) shromik moumachi (worker bee). This clearly indicates three types, not four.

Step 3: Since the Model Answer claims four types of bees, but the Context only supports three types, the Model Answer introduces an unsupported claim. Therefore, the Model Answer is hallucinated relative to the Context.

yes",yes
bengali-2219441392212686141-0::specificity,bengali-2219441392212686141-0,specificity,"Vubon chil, badami chil, goda chil, dom chil (baigganik nam: Milvus migrans) (English: Black Kite) ba keboloi chil Accipitridae (Aksipitridi) gotro ba poribarer ontorgoto Milvus (Milvas) goner ek projatir majhari akarer sulov shikari pakhi.[1][2] Vubon chiler baigganik namer ortho porijayi chil (Greek Milvus = chil, migrans = porijayon).[2] Saotali vashay Vubon chiler nam Kurit, Singholite Rajaliya, Asomiyay Chilana o Mugacharoni; Sindhite nam Siriun.[3]",Bhubon chiler baigganik nam ki?,Milvus migrans,"Bhubon chiler baigganik nam hocche **Milvus govinda**, ja South Asia-te beshi dekha jay.","Step 1: Identify each factual claim made by the Model Answer.
- The scientific (baigganik) name of Bhubon chil is **Milvus govinda**.
- Milvus govinda is commonly found in South Asia.

Step 2: For each claim, check whether it is supported by the Context.
- The Context states that the scientific name of Vubon chil (which is presumably the same as Bhubon chil, given the similarity and transliteration variations) is **Milvus migrans**.
- There is no mention of Milvus govinda in the Context.
- The Context does not mention anything about the geographical distribution of Milvus govinda.
- Therefore, the claim that the scientific name is Milvus govinda contradicts the Context, which says Milvus migrans.

Step 3: Based on steps 1-2, decide the final verdict.
- Since the Model Answer provides a scientific name (Milvus govinda) that is not supported by the Context (which says Milvus migrans), the answer is hallucinated relative to the given Context.

no",no
bengali--3947167920835567776-1::inference,bengali--3947167920835567776-1,inference,"Alauddin Khilji chilen Khilji bongser protisthata Jalaluddin Khiljir bhatija ebong jamata. Birbhumderke porajit kore Jalaluddin Khilji jokhon Delhi dokhol kore nen, tokhon Alauddin Khiljike Amir-i-Tujukh ba udjapon montri pod deya hoy. 1291 sale Jalaluddin Khilji tar bhatija Alauddin Khiljir hate Kara (Kanpurer nikotoborti ek elaka) namok oncholer shasonbhar tule den. 1296 sale Alauddin Khilji Basila oborodh kore Jalaluddin Khiljir kach theke Abadh (Uttar-Pradesh) dokhol kore seta shashon kora shuru koren. 1296 sale Devagiri oborodh koren ebong Jalaluddiner bipul porimaner shompod dokhol",Khilji bongser protistha kobe hoy?,Jalaluddin Khilji,"Khilji bongser protistha hoy 1296 sale, jokhon Alauddin Khilji Devagiri oborodh er por nijer shashon majbut koren.","Step 1: Identify each factual claim made by the Model Answer.
- Claim 1: Khilji bongser protistha hoy 1296 sale.
- Claim 2: Khilji bongser protistha hoy jokhon Alauddin Khilji Devagiri oborodh er por nijer shashon majbut koren.

Step 2: For each claim, check whether it is supported by the Context.
- Claim 1: The context mentions Alauddin Khilji as the Khilji bongser protisthata (founder) and gives events from 1291 and 1296. However, it does not explicitly state that the Khilji dynasty was founded in 1296. It mentions that in 1296 Alauddin Khilji took over Abadh and Devagiri, but the dynasty's foundation date is not clearly given.
- Claim 2: The context says Alauddin Khilji conquered Devagiri in 1296 and started ruling there, but it does not explicitly link the founding of the Khilji dynasty to this event or say that the dynasty was established after Devagiri's conquest.

Step 3: Based on steps 1-2, decide the final verdict.
The model answer claims the Khilji dynasty was founded in 1296 after Alauddin Khilji's conquest of Devagiri, but the context does not explicitly support this. The context only shows Alauddin Khilji as the founder and mentions events in 1291 and 1296 but does not specify the founding year or link it to Devagiri's conquest. Therefore, the model answer adds information not directly supported by the context, which can be considered hallucinated.

no",no
bengali--4860964569116483818-2::specificity,bengali--4860964569116483818-2,specificity,"Pragoitihashik juge gononar jontra udbhabito bibhinno prochestake computer itihash hisebe dhora hoy. Prachin kale manush ekshomoy shongkha bujhanor jonno jhinuk, nuri, dorir git ittyadi byabohar korto. Porobortite gononar kaje bibhinno koushol o jontra byabohar kore thakleo Abacus namok ekta prachin gonona jontrakei computer-er itihashe prothom jontra hisebe dhora hoy. Eti abishkrit hoy Khristopurbo 2400 sale Babylon-e. Abacus frame-e sajano gutir sthan poriborton kore gonona korar jontra. Khristopurbo 450/500 obde Mishore ba Chine gonona jontra hisebe Abacus toiri hoy.",Prithibir prothom computer er naam ki?,Abacus,Prithibir prothom computer er naam holo ENIAC machine.,"Step 1: Identify each factual claim made by the Model Answer.  
- The first computer in the world was named the ENIAC machine.

Step 2: For each claim, check whether it is supported by the Context.  
- The Context states that the first counting machine considered as a computer in history is the Abacus, invented around 2400 BCE in Babylon. It also mentions the use of Abacus in Egypt or China around 450/500 BCE.  
- The Context does not mention ENIAC at all.  
- The Context clearly identifies the Abacus as the first computer (or first counting machine considered as a computer in history), not ENIAC.  
- ENIAC is a much later invention (1940s), which is not mentioned in the Context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the Model Answer claims the first computer was ENIAC, but the Context identifies the Abacus as the first computer, the Model Answer contradicts the Context.  
- Therefore, the Model Answer is hallucinated relative to the given Context.

yes",yes
bengali-3835788684367493599-2::specificity,bengali-3835788684367493599-2,specificity,"Sahabigon Islamer sorbosesh Nobir kotha o kajer biboron otyonto agroho sohokare smoron rakhten. Abar keu keu tar onumoti shapekkhe kichu kichu hadis likhe rakhten. Evabe tar jiboddoshay smritipote mukhosto kore rakhar sathe sathe kichu hadis likhito akare lipiboddho chilo. Hazrat Ali, Hazrat Abdullah ibne Omar, Hazrat Abdullah ibne Abbas, Hazrat Anas ibne Malik promukh sahabigon kichu kichu hadis lipiboddho kore rakhten. Hazrat Abu Hurayra bolen, “Abdullah ibne Amr byotito ar kon sahabi amar opekkha odhik hadis janteno na. Karon, tini hadis likhe rakhten ar ami likhtam na.”
Nobir jiboddoshay Islami rashtrer pro",Hadis ke ba kara rochona koren?,"Hojrot Ali, Hojrot Abdullah ibne Omar, Hojrot Abdullah ibne Abbas, Hojrot Anas ibne Malik promukh sahabigon",Hadis muloto Hojrot Abu Hurayra aar Hojrot Ayesha ra rochona koren.,"Step 1: Identify each factual claim made by the Model Answer.
- The model answer claims that Hadis were primarily composed by Hazrat Abu Hurayra and Hazrat Ayesha.

Step 2: For each claim, check whether it is supported by the Context.
- The context mentions that some Sahaba like Hazrat Ali, Hazrat Abdullah ibne Omar, Hazrat Abdullah ibne Abbas, Hazrat Anas ibne Malik wrote down some Hadis.
- It specifically quotes Hazrat Abu Hurayra saying that except for Abdullah ibne Amr, no other Sahabi knew more Hadis than him because he wrote them down while Abu Hurayra did not.
- There is no mention of Hazrat Ayesha in the context.
- The context does not say that Hadis were ""composed"" by Abu Hurayra or Ayesha; rather, it suggests that some Sahaba wrote down Hadis during the Prophet's lifetime.
- The model answer's claim that Hadis were ""muloto"" (primarily) composed by Abu Hurayra and Ayesha is not supported by the context.

Step 3: Based on steps 1-2, decide the final verdict.
- Since the model answer introduces Hazrat Ayesha without any mention in the context and attributes primary authorship/composition of Hadis to Abu Hurayra and Ayesha, which is not supported by the context, the answer contains hallucination.

no",no
bengali--7866554679178426911-24::comprehension,bengali--7866554679178426911-24,comprehension,"Rabindrasangeeter abegmoyi shokti o shaundorjer akorshon Bangali shomaje amogh. Modern Review potrikay ei prosongge lekha hoy, ""Banglay emon kono shikkhito griho nei jekhane Rabindranather gaan gawa ba ontotpokkhe gawar cheshta kora hoy na... emonki oshikkhito gramobashirao tar gaan geye thaken."" The Observer-er Arthur Strangeways tar Music of Hindustan rochonay Obangalider kache Rabindrasangeeter porichoy dite giye bolen, ei ganguli holo ""vehicle of a personality ... [that] go behind this or that system of music to that beauty of sound which all systems put out their hands to seize."" [22] Bangladesher jatiyo sangeet Amar Sonar Bangla o Bharoter jatiyo sangeet Jan",Rabindranath Thakurer lekha sangeet songkolon granther nam ki?,Gitobitan,Rabindra Sangeet Samagra boiটা।,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that the name of the collection of Rabindranath Thakur's written songs is ""Rabindra Sangeet Samagra boiটা"" (Rabindra Sangeet Samagra book).

Step 2: For each claim, check whether it is supported by the Context.  
- The context discusses the popularity and influence of Rabindrasangeet in Bengali society and mentions some references to Rabindrasangeet in various publications and by Arthur Strangeways.  
- However, the context does not mention the name of any specific collection or book of Rabindranath Thakur's songs.  
- There is no direct or indirect mention of ""Rabindra Sangeet Samagra"" or any other song collection title in the context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer provides a specific title for the collection of Rabindranath Thakur's songs that is not mentioned or supported by the given context, the answer is hallucinated relative to the context.

no",no
bengali--8550731156389938132-14::comprehension,bengali--8550731156389938132-14,comprehension,"Sadharonoto je dol beshi run kore shei dol bijoyi hoy. Tobe bibhinno obosthay joyer songa bibhinno hoy. Udahoronshorup bola jay brishtir karone simito over-er khelar over shonkha komiye ana hote pare, othoba Duckworth-Lewis poddhoti obolombon kore bijoyi nirdharon kora hote pare.",Cricket e Duckworth-Lewis poddhotir dara ki nirnoy kora hoy?,Bijoyi,Duckworth-Lewis poddhotir dara target score nirnoy kora hoy.,"Step 1: Identify each factual claim made by the Model Answer.  
- The Duckworth-Lewis method is used to determine the target score in cricket.

Step 2: For each claim, check whether it is supported by the Context.  
- The Context mentions: ""Duckworth-Lewis poddhoti obolombon kore bijoyi nirdharon kora hote pare,"" which translates to ""the winner can be determined by applying the Duckworth-Lewis method.""  
- Although the Context does not explicitly say ""target score,"" it implies that the Duckworth-Lewis method is used to decide the winner, which in cricket is done by adjusting the target score in rain-affected matches.  
- Therefore, the claim that the Duckworth-Lewis method is used to determine the target score aligns with the Context's mention of using the method to decide the winner.

Step 3: Based on steps 1-2, decide the final verdict.  
- The Model Answer's claim is consistent with the Context and is not hallucinated.

no",no
bengali--2734990305290488269-0::inference,bengali--2734990305290488269-0,inference,"Malcolm Denzil Marshall (English: Malcolm Denzil Marshall; jonmo: 18 April, 1958 - mrittu: 4 November, 1999) Barbados-e jonmogrohonkari West Indies-er bikhyato antorjatik cricket taroka chilen. Bishwo cricket ongone 'Maco' dakname porichito Malcolm Marshall prodhanoto fast bowler chilen. Test cricket-e take ottonto shundor bowling bhongimar odhikari o drutogotir pacer hisebe bibechona kora hoy.[1][2][3][4] Proti wicket lave take gore 20.94 run dite hoise ja 200 ba totodhik wicketlavkari bowler-der moddhe onnotomo sera bowling gor.[5] Bowling-e tar e sofolota asleo tini onnanno fast bowler-der tulonay kom uchchotasompanno chilen.",West Indies-er cricketer Malcolm Denzil Marshall-er uchchota koto chilo?,5 foot 11 inch,Malcolm Marshall-er uchchota chilo prai 6 foot 3 inch.,"Step 1: Identify each factual claim made by the Model Answer.  
- Malcolm Marshall's height was approximately 6 feet 3 inches.

Step 2: For each claim, check whether it is supported by the Context.  
- The Context provides detailed information about Malcolm Marshall's birth, death, cricket career, bowling style, and performance statistics. However, it does not mention anything about his height or physical stature.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the Model Answer provides a specific height (6 foot 3 inch) that is not mentioned or supported by the Context, this information is hallucinated relative to the given Context.

no",no
bengali--6627693430671062547-23::specificity,bengali--6627693430671062547-23,specificity,"Konkona Bangla cholocchitro nirmata, script lekhok ebong obhinetri Aparna Sen-er konya. Sen Sharma-r sathe obhineta o soho-shilpi Ranvir Shorey-r dekha hoy. Ei juti 2010 saler 3 September ekta paribarik onusthaner maddhome tader biye somponno kore.[37] 2011 sale Dokkhin Mumbai-r ekta hospital-e tini tar prothom shontaner jonmo den, tar nam rakhen Haroon.[38]",Konkona Sen Sharmar shamir nam ki?,Ronbir Shure,Konkona Sen Sharmar shami hocchen Rahul Bose bole dhora hoy.,"Step 1: Identify each factual claim made by the Model Answer.  
- Konkona Sen Sharma's husband's name is Rahul Bose.

Step 2: For each claim, check whether it is supported by the Context.  
- The Context states that Konkona Sen Sharma married Ranvir Shorey on 3 September 2010.  
- There is no mention of Rahul Bose as her husband in the Context.  
- Therefore, the claim that her husband's name is Rahul Bose is not supported by the Context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the Model Answer's claim contradicts the Context, it is hallucinated relative to the given information.

no",no
bengali--4320526522663858783-1::specificity,bengali--4320526522663858783-1,specificity,"Motorola company-te kormoroto Dr. Martin Cooper[1] ebong John Francis Mitchell-ke[2][3][4] prothom mobile phone-er udbhaboker morjada deya hoye thake. Tara 1973 saler April-e prothom shofolvabe ekta pray 1 keji (2.2 pound) ojoner hate dhora phone-er maddhome call korte sokkhom hon[5]. Mobile phone-er prothom banijjik shongskoron bajare ase 1983 sale, phone-tir nam chilo Motorola DynaTAC 8000x. 1990 sal theke 2011 saler moddhe prithibibyapi mobile phone byaboharkarir shonkha 12.4 million theke briddhi peye 6 billion-er beshi hoye geche. Prithibir mot jonoshonkhar pray 87% mobile phone",Bishwer prothom mobile network songsthar nam ki?,Motorola,Bishwer prothom mobile network songstha hisebe onekei Bell Labs-er naam ullekh kore.,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that many people mention Bell Labs as the world's first mobile network organization.

Step 2: For each claim, check whether it is supported by the Context.  
- The context talks about Motorola company employees Dr. Martin Cooper and John Francis Mitchell being credited as inventors of the first mobile phone. It mentions the first successful call in April 1973 and the first commercial mobile phone in 1983 (Motorola DynaTAC 8000x). It also provides statistics about mobile phone users from 1990 to 2011.  
- However, the context does not mention anything about Bell Labs or any mobile network organization, let alone Bell Labs being the first mobile network organization.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer introduces Bell Labs as the first mobile network organization without any support or mention in the given context, this is hallucinated information relative to the context.

no",no
bengali--3516219870019020278-0::comprehension,bengali--3516219870019020278-0,comprehension,"The Lunchbox 2013 saler ekta Bharotiyo romantic cholochitro ja porichalona korechen Ritesh Batra ebong proyojonay Guneet Monga, Anurag Kashyap o Arun Rangachari. DAR, UTV, Dharma Productions, Sikhya Entertainment, NFDC sho aro koyekti studio jouthovabe cholochitroti proyojona kore.[1] Ete prodhan choritre obhinoy korechen Irrfan Khan, Nimrat Kaur ebong Nawazuddin Siddiqui. Cholochitroti Cannes Film Festival-er International Critics' Week-e prodorshito hoy ebong porobortite ta Critics' Week Viewers Choice purashkar totha Grand Rail d'Or jite ney.[2] Eti 2013 saler Toronto Film Festival-eo dekhano hoy.[3] Bharote cholochitroti mukti de",The Lunchbox cholochitroter nirmata ke?,Ritesh Batra,Anurag Kashyap nirmata chhilen.,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that Anurag Kashyap was the producer (nirmata) of The Lunchbox.

Step 2: For each claim, check whether it is supported by the Context.  
- The context states that The Lunchbox was directed by Ritesh Batra.  
- It also mentions that Anurag Kashyap was involved ""proyojonay"" (if needed) as a producer along with Guneet Monga and Arun Rangachari.  
- So, Anurag Kashyap is indeed one of the producers, but not the sole producer. The model answer simplifies this to just Anurag Kashyap being the producer.

Step 3: Based on steps 1-2, decide the final verdict.  
- The model answer is partially correct but incomplete. It does not mention the other producers Guneet Monga and Arun Rangachari. However, it is not hallucinated because Anurag Kashyap is indeed a producer as per the context.  
- The question asks ""The Lunchbox cholochitroter nirmata ke?"" (Who is the producer of The Lunchbox film?). The model answer gives one correct producer but omits others.  
- Since the model answer does not provide false information but only incomplete information, it is not hallucinated.

no",no
bengali-2295610133647280080-0::specificity,bengali-2295610133647280080-0,specificity,Tripura hocche Bharoter uttar-purbe obosthito ekta rajyo ebong rajyer sorkar prodhan hocchen ekjon mukhyomontri. 1963 sal theke Tripuray mot 9 jon mukhyomontri chilen. Prothom jon hocchen Sachindra Lal Singh ebong tini chilen Bharatiyo Jatiyo Congress Party-r neta. Bortoman mukhyomontri Manik Sarkar 1998 saler March mas theke Tripura rajyer mukhyomontri. Tini Bharoter Marksobadi Communist Party-r ekjon politburo sodossho.[1],Tripurar bortoman mukhyomontri ke?,Manik Sarkar,Tripurar bortoman mukhyomontri holo Sachindra Lal Singh.,"Step 1: Identify each factual claim made by the Model Answer.  
- The model answer claims that the current (bortoman) Chief Minister (mukhyomontri) of Tripura is Sachindra Lal Singh.

Step 2: For each claim, check whether it is supported by the Context.  
- The context states that Sachindra Lal Singh was the first Chief Minister of Tripura starting in 1963.  
- The context also states that the current Chief Minister (bortoman mukhyomontri) is Manik Sarkar, who has been in office since March 1998.  
- Therefore, the claim that Sachindra Lal Singh is the current Chief Minister contradicts the context.

Step 3: Based on steps 1-2, decide the final verdict.  
- Since the model answer incorrectly identifies the current Chief Minister, it is hallucinated relative to the context.

yes",yes
