id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali-2573614511216597131-1::factualness,bengali-2573614511216597131-1,factualness,Pir Gorachander asal nam holo Pir Hojrot Shah Saiyad Abbas Ali Raji. Tar pitar nam Hojrot Karim Ullah ebong matar nam Maymuna Siddika. Anumanik 1265 Khristabde Arber Mokka nogore Zamzam mohollay bikhyato Korayesh bongse tini jonmogrohon koren. Pir Hojrot Shahjalal Eamnir kache torika Sufimate dikshagrohon er por gurur nirdeshe Bharatborshe dhormoprochare asen. [1][2][4],Pir Gorachander babar nam ki chilo?,Hojrot Karim Ullah,Pir Gorachander babar nam chhilo Hojrot Abdul Karim Ullah.,"Okay, let's analyze this.

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer states: ""Pir Gorachander babar nam chhilo Hojrot Abdul Karim Ullah."" This translates to ""Pir Gorachander's father's name was Hojrot Abdul Karim Ullah.""

**Step 2: For each claim, check whether it is supported by the Context.**

The context states: ""Tar pitar nam Hojrot Karim Ullah ebong matar nam Maymuna Siddika."" This translates to ""His father's name was Hojrot Karim Ullah and his mother's name was Maymuna Siddika.""

The model answer says the father's name was ""Hojrot *Abdul* Karim Ullah,"" while the context says it was ""Hojrot *Karim* Ullah."" The difference is the inclusion of ""Abdul."" This is a deviation from the provided text.

**Step 3: Based on steps 1-2, decide the final verdict.**

Since the model answer introduces information (""Abdul"") not present in the source context, it is hallucinated.

no",no
bengali-8822896384804365229-0::inference,bengali-8822896384804365229-0,inference,"Miley Ray Cyrus (jonmo Destiny Hope Cyrus, November 23, 1992) ekjon Markin konthoshilpi, gitikar ebong obhinetri. Country gayok Billy Ray Cyrus tar baba. Tini shoishobe television dharabahik Doc ebong Big Fish cholocchitre goun bhumikay obhinoy korechen. 2006 sale, Cyrus Disney Channel television dharabahik Hannah Montana-y obhinoy shuru korar por tarunnyer protima hisebe besh probhabshali hoye othen, jekhane tini prodhan choritro Miley Stewart hisebe uposthit hon. 2007 sale Hollywood Records-er sathe recording chukti shakkhorer por, Cyrus tar atmaprokash studio album Meet Miley Cyrus mukti den. Char million-er odhik chalaner ebong hit ekok ""See You Again"" utpadoner jonno, eti",Miley Ray Cyrus-er prothom ganer album-er naam ki?,Meet Miley Cyrus,Tar prothom album chhilo **Hannah Montana Forever**.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims**

The model answer makes one primary factual claim: ""Tar prothom album chhilo **Hannah Montana Forever**."" (Her first album was Hannah Montana Forever).

**Step 2: Verification against Context**

The context states that Miley Cyrus released her self-published studio album *Meet Miley Cyrus* after signing a recording contract with Hollywood Records in 2007. It mentions the album sold over four million copies and had the hit song ""See You Again"".  It does *not* mention ""Hannah Montana Forever"" as her first album. The Hannah Montana series is mentioned, but not as an album title.

**Step 3: Verdict**

The model answer incorrectly identifies ""Hannah Montana Forever"" as Miley Ray Cyrus's first album. The context explicitly states she released ""Meet Miley Cyrus"" first. Therefore, the answer is a hallucination.

no",no
bengali-1239158793173466909-0::comprehension,bengali-1239158793173466909-0,comprehension,"Umaiya Khilafat (Arabic: al-khilafah al-umawiyya, trans. Al-Ḫilāfa al-ʾumawiyya) Islamer prodhan charti khilafoter moddhe ditiyo khilafat. Eti Umaiya rajbongshoke kendro kore gore uthe. Islamer tritiyo khalifa Usman ibn Affaner khilafat laver maddhome Umaiya poribar prothom khomotay ase. Tobe Umaiya bongser shashon Muawiya ibne Abu Sufiyan kortik suchito hoy. Tini dirghodin Siriyar governor chilen. Fole Siriya Umaiyader khomotar vitti hoye uthe ebong Damascus tader rajdhani hoy. Umaiyara Muslimder bijoy ovijan obbyahoto rakhe. Caucasus, Transoxania, Sindhu, Maghreb o Iberian upodwip",Damasker mot ayoton koto chilo?,5.79 million borgo mile,Damasker mot ayoton chilo prai 7.2 million borgo mile.,"Okay, let's analyze the model answer.

**Step 1: Identify factual claims**

The model answer makes one factual claim: ""Damasker mot ayoton chilo prai 7.2 million borgo mile."" (Damascus's population was approximately 7.2 million people.)

**Step 2: Check for support in the context**

The provided context discusses the Umaiya dynasty, its rise to power, and its governance. It mentions that Damascus became their capital. However, *it does not provide any information about the population of Damascus at any point in time*. The text focuses on historical events, political structures, and territorial expansion, not demographic data.

**Step 3: Verdict**

Since the context makes absolutely no mention of the population of Damascus, the model answer's claim regarding a population of 7.2 million is unsupported and therefore a hallucination. The model has generated information not present in the provided text.

no",no
bengali--8086647507406881166-0::comprehension,bengali--8086647507406881166-0,comprehension,"Moumachi ba modhumokkika ba modhukor (English: Bee) bolta ebong piprar sathe ghonishto shomporkojukto modhu shongrohokari potongobishes. Modhu o mom utpadon ebong phuler poragayon er jonno prosiddho.[1] Prithibite 9ti shwikrto gotrer odhine pray bish hajar moumachi projati ache,[2] jodio er beshirvagheri kono bornona nei ebong er prokrito shonkha aro beshi hote pare. Antarctica byotit prithibir shokol mohadeshe jekhanei potongo-poragayito sopushpok udbhid ache, sekhanei moumachi ache. Bangladesh e sochorachor je moumachi dekha jay tar baigganik nam Apis cerana (Epis serana) ei onchole",Moumashir baigganik nam ki?,Apis cerana,Moumashir baigganik nam holo **Apis mellifera indica**.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer states: ""Moumashir baigganik nam holo **Apis mellifera indica**."" This translates to ""The scientific name of the bee is **Apis mellifera indica**.""

**Step 2: Verification against the Context**

The context provides the following information: ""Bangladesh e sochorachor je moumachi dekha jay tar baigganik nam Apis cerana (Epis serana) ei onchole"". This translates to ""The scientific name of the bee seen frequently in Bangladesh is Apis cerana (Epis cerana) in this context.""

The model answer gives ""Apis mellifera indica"" as the scientific name, while the context provides ""Apis cerana"" (with a slight typo 'Epis'). These are different species.  The context does *not* mention ""Apis mellifera indica.""

**Step 3: Verdict**

Since the model answer provides a scientific name (""Apis mellifera indica"") that is not found within the provided context (""Apis cerana""), it is hallucinated.

no",no
bengali--3907492526608506419-2::specificity,bengali--3907492526608506419-2,specificity,"2018 sale Real Madrid Forbes dara prokashito Forbes shobcheye mulyoban football club-er talikay sthan pay, jekhane prokash kora hoy je ei clubtir mot mullo anumannik €3.47 billion ($4.1 billion). 2016–17 mousume clubti Deloitte dara prokashito shobcheye mulyoban football club-er talikay 2y sthan odhikar kore, jekhane clubtir barshik ay chilo anumannik €674.6 million.[11][12][13] Clubti bishwer shobcheye beshi somorthito dalguler moddhe ekta.[14] Real Madrid La Liga-r 3 protishthata sadossher moddhe ekta jara 1929 sal hote shuru howa La Liga-r itihashe kokhono-i shirsho bibhag hote obonomito hoyni",2018 sale Real Madrid football club-er barshik ay koto chilo?,Anumanik €674.6 million,2018 sale Real Madrid-er barshik ay chhilo praye €720 million er moto.,"Okay, let's analyze this.

**Step 1: Factual Claims in the Model Answer**

The model answer makes the following factual claim: ""2018 sale Real Madrid-er barshik ay chhilo praye €720 million er moto."" (2018 sale Real Madrid's annual revenue was approximately €720 million).

**Step 2: Verification Against the Context**

The context states that in 2016-17, Real Madrid's annual revenue was approximately €674.6 million. It *does not* provide any information about their revenue in 2018. The question refers to ""2018 sale"" which is ambiguous and doesn't directly correlate with annual revenue.  The model answer provides a number (€720 million) that isn't present in the provided text. It appears to be an extrapolation or guess rather than a direct extraction from the given information.

**Step 3: Verdict**

Since the model answer presents a figure for 2018 revenue that is not mentioned in the provided context, it is hallucinated.

no",no
bengali--2828441118948687849-0::factualness,bengali--2828441118948687849-0,factualness,"Abdul Aziz ibne Abdur Rahman ibne Foysal ibne Turki ibne Abdullah ibne Muhammad Al Saud (Arabic: Abd al-Aziz ibn Abd ar-Rahman Al Saud, 15 January 1876[1] – 9 November 1953) Arab biswe sadharonvabe Abdul Aziz[2] ba Ibne Saud[3] bole porichito. Tini adhunik Saudi Araber protishthata o Saudi Araber prothom badshah.[4]",Abdullah bin Al-Husain koto sale jonmogrohon korechilen?,15 January 1876,Abdullah bin Al-Husain 14 January 1877-e jonmogrohon korechilen.,"Okay, let's analyze the model answer.

**Step 1: Identify factual claims.**

The model answer makes one factual claim: ""Abdullah bin Al-Husain 14 January 1877-e jonmogrohon korechilen."" (Abdullah bin Al-Husain was born on January 14, 1877).

**Step 2: Check for support in the Context.**

The provided context discusses Abdul Aziz ibne Abdur Rahman ibne Foysal ibne Turki ibne Abdullah ibne Muhammad Al Saud (often called Abdul Aziz or Ibn Saud) and his role in establishing modern Saudi Arabia. It mentions his birthdate as January 15, 1876, and death date as November 9, 1953.  Critically, *there is absolutely no mention of Abdullah bin Al-Husain or his birthdate* within the given text.

**Step 3: Verdict**

Since the context provides no information about Abdullah bin Al-Husain, the model answer's claim regarding his birthdate is not supported by the provided context. Therefore, it is a hallucination.

no",no
bengali-3835181479414901802-18::inference,bengali-3835181479414901802-18,inference,"Rabindranath Thakur Subhashchandrake 'Deshnayak'[7] akhya diye Taser Desh nrityonattyoti take utsorgo koren. Utsorgopotrey lekhen: ""Swadesher chitte nuton pran sonchar korbar punnyobroto tumi grohon korecho, sei kotha smoron ko're tomar name 'Taser Desh' natika utsorgo korlum.""[8] Azad Hind Foujer ovijan byorthotay porjoboshito holeo, Subhashchandrer shourjo o aposhihin ronniti take Bharatbyapi jonopriyata dan kore. Netajir jonmodin bortomane Poshchimbange, Tripuray, Asome o Odisay rashtriyo chhutir din hisebe palito hoy. Swadhinotar por Kolkatar ekadhik rasta tar name namank",Subhashchandra Bosu ke Deshnayok akhya diyechhilen?,Rabindranath Thakur,Deshnayok upadhi ta mone hoy Azad Hind Foujer netritto-r jonno Mahatma Gandhi diyechhilen.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer makes the following claim: ""Deshnayok upadhi ta mone hoy Azad Hind Foujer netritto-r jonno Mahatma Gandhi diyechhilen.""  This translates to: ""It seems that the title 'Deshnayak' was given to the leader of Azad Hind Fauj by Mahatma Gandhi.""

**Step 2: Verification Against the Context**

The provided context states that Rabindranath Thakur (Tagore) gave the title ""Deshnayak"" to Subhashchandra Bose. It explicitly mentions Tagore's words related to this title and its connection to Bose. The context *does not* mention Mahatma Gandhi giving the title to anyone. There is no information about Gandhi's involvement whatsoever.

**Step 3: Verdict**

The model answer directly contradicts the information presented in the context. It attributes the title ""Deshnayak"" to Mahatma Gandhi, while the context clearly states it was bestowed upon Subhashchandra Bose by Rabindranath Tagore. This constitutes a hallucination.

no",no
bengali-4642028559631724689-1::factualness,bengali-4642028559631724689-1,factualness,Hachon Rajar jonmo 1854 saler 21 December (7 Poush 1261) sekaler Sylhet jeler Sunamganj shohorer nikotoborti Surma nodir tire Lokkhonchhiri (Lokkhonshri) porgonar Teghoria grame. Hachon Raja jomidar poribarer shontan. Tar pita Dewan Ali Raja Chowdhury chilen protapshali jomidar. Hasan Raja tar tritiyo putro. Ali Raja tar khalato bhai Amir Bokhsh Chowdhurir nihshontan bidhoba Hurmot Jahan Bibike porinoto boyoshe biye koren. Hurmot Bibir gorbhei Hachon Rajar jonmo.[4] Hachoner pita Dewan Ali Raja tar opurbo shundor boimatreyo bhai Dewan Obedur Rajar poramorsho moto,Dewan Hasn Raja Chowdhury kobe jonmogrohon koren?,1854 saler 21 December,Dewan Hasn Raja Chowdhury 1853 saler 22 December jonmogrohon koren.,"Okay, let's analyze the model answer step by step.

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two factual claims:
1. Dewan Hasn Raja Chowdhury was born in 1853.
2. Dewan Hasn Raja Chowdhury was born on December 22nd.

**Step 2: For each claim, check whether it is supported by the Context.**

*   **Claim 1: Dewan Hasn Raja Chowdhury was born in 1853.** The context states that Hachon Raja's birth year was 1854 (""Hachon Rajar jonmo 1854 saler 21 December""). The model answer incorrectly states 1853.
*   **Claim 2: Dewan Hasn Raja Chowdhury was born on December 22nd.** The context states that Hachon Raja's birth date was December 21st (""21 December""). The model answer incorrectly states December 22nd.

**Step 3: Based on steps 1-2, decide the final verdict.**

Both factual claims made by the model answer contradict information provided in the context. Therefore, the answer is hallucinated.

no",no
bengali--1850954320629290188-3::specificity,bengali--1850954320629290188-3,specificity,1890-er doshoke West Indies cricket daler protistha hoyechilo bole dharona kora hoy. Tokhon tara soforkari England cricket daler bipokkhe prothom mathe khelte name. 1926 sale cricketer antorjatik niyontrak songstha Imperial Cricket Conference-e West Indies Cricket Board ba WICB jogdan kore.[4] Erpori tara anusthanikvabe prothom antorjatik khelay ongshogrohon kore. 1928 sale West Indies cricket dal 4rth testkhelure daler morjada lav kore.[5],West Indies er jatio cricket dol kobe protishthito hoy?,1890-er doshoke,West Indies er jatio cricket dol mone hoy 1926 sale protishthito hoy.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer states: ""West Indies er jatio cricket dol mone hoy 1926 sale protishthito hoy."" which translates to ""It seems that the West Indies national cricket team was established in 1926.""

**Step 2: Verification Against the Context**

The context mentions that West Indies cricket gained prominence in the 1890s (""1890-er doshoke West Indies cricket daler protistha hoyechilo bole dharona kora hoy""). It also states that they joined the Imperial Cricket Conference (which later became the WICB) in 1926. While 1926 marks a significant milestone (joining the ICC), it doesn't state that this *established* the team. The text implies the team already existed and gained prominence earlier.

**Step 3: Verdict**

The model answer incorrectly claims the team was established in 1926. The context indicates a much earlier period of establishment (1890s) and 1926 represents joining a governing body. Therefore, the answer is hallucinated.

no",no
bengali--4899381839662825690-20::inference,bengali--4899381839662825690-20,inference,"1917 sale Bharoter jatiyo Congress somorthito prothom nari protinidhidol narir rajnaitik odhikar nischit korar dabi niye rastrosachiber shonge sakkhat koren. 1927 sale Punete Nikhil Bharat nari shikkha bishoyok alochonachokro (All India Womens Education Conference) onusthito hoy, ebong eti samajik unnoyonmulok andoloner ekta prodhan songothon hoye othe. 1929 sale balyobibaho niborton ain pass hoy, jekhane ekta meyer biye korar nyunotomo boyosh 14 bochor bole sthir kora hoy. Jodio Mahatma Gandhi nije tero bochor boyoshe bibaho koren, pore tini balyobibaho borjon korar jonno ebong bal-bidhobader biye korar",Bharotiyo ain onujayi koto bochor boyose ekjon meye biye korar joggota orjon kore?,14,15 bochor boyose ekjon meye biye korar joggota orjon kore.,"Okay, let's analyze the model answer step by step.

**Step 1: Identify factual claims.**

The model answer states: ""15 bochor boyose ekjon meye biye korar joggota orjon kore."" (A girl attains the age to get married at 15 years old according to Indian law).

**Step 2: Check against the context.**

The provided context mentions that in 1929, the ""balyobibaho niborton ain"" (Child Marriage Restraint Act) was passed, setting the minimum age for a girl's marriage at 14 years. It also notes that Mahatma Gandhi got married at age 13 and later became an advocate against child marriage and remarriage of widows. The context *explicitly* states 14 as the minimum age, not 15.

**Step 3: Verdict**

The model answer contradicts the information provided in the context. The context clearly states 14, while the model answer claims 15. This constitutes a hallucination.

no",no
bengali-3112822108051662072-7::factualness,bengali-3112822108051662072-7,factualness,Babar porichalito chobite obhinoyer maddhomei cholocchitrer jogote obhishek hoy Downey Jr.-er. Matro pach bochorer chotto Downy-ke prothom boro porday dekha jay baba Robert Downey Sr.-er Pound cholocchitre.[37][38] E cholocchitre take ekta osustho kukurchhanar bhumikay obhinoy korte dekha jay.[39][40][41] Sat bochor boyose Downy Greaser's Palace (1972) cholocchitre obhinoy koren.[29] Porobortite babar porichalito cholocchitrogulote chotokhato bhumikay obhinoy korechen tini.[42] Dosh bochor boyose tini London-er Chelsea elakay boshobash korten.[43] Sekhane tini Perry House School-e porashona koren eb,Robert John Downey Junior-er obhinito prothom cholocchitrer nirmata ke chilen?,Robert Downey Senior,Martin Scorsese chhilen tar prothom cholocchitrer nirmata.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer states: ""Martin Scorsese chhilen tar prothom cholocchitrer nirmata."" which translates to ""Martin Scorsese was the director of his first film."" This is a single, direct claim about who directed Robert Downey Jr.'s first film.

**Step 2: Verification Against the Context**

The provided context discusses Robert Downey Jr.'s early acting career and mentions several films he appeared in. It states that his father, Robert Downey Sr., directed *Pound*, in which Downey Jr. had a role at age five. It does *not* mention Martin Scorsese anywhere in relation to Downey Jr.'s early films.  The context explicitly names Robert Downey Sr. as the director of the film where Downey Jr. first appeared on screen.

**Step 3: Verdict**

The model answer claims Martin Scorsese directed Robert Downey Jr.'s first film, but the provided context indicates that Robert Downey Sr. directed it. Therefore, the model answer is making a statement not supported by the given text and is hallucinated.

no",no
bengali--8204875660906624650-32::factualness,bengali--8204875660906624650-32,factualness,"26 Jun 2009 sale Real Madrid nishchit kore je Ronaldo pohela July 2009 sal theke tader dole jog dibe. Tar transfer fee chilo £80 million (€94 million) ja take bishwer shobcheye dami kheloyar kore tole.[61] Real Madrid-er sathe tar chuktir meyad chilo 6 bochor.[62] Chukti onujayi tini proti bochor €11 million beton peten.[63] Tar buyout clause-er mullo €1 billion.[64] 6 July Ronaldo-ke Real Madrid-er kheloyar hisebe bishwo media-r samne hajir kora hoy,[65] jekhane take 9 no. jersey deya hoy.[66] Take Real Madrid-er jersey prodan koren Alfredo di Stefano.[67] Ronaldo-ke Real Madrid-e shagot jananor jonno 80,000 theke 85,000 dorshok Santiago Bern",Cristiano Ronaldo mot koto bochor Real Madrid club er hoye khelechen?,6,7 bochorer jonno Real Madrid-er hoye khelechhilen Cristiano Ronaldo.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer states: ""Cristiano Ronaldo 7 bochorer jonno Real Madrid-er hoye khelechhilen"" which translates to ""Cristiano Ronaldo played for Real Madrid for 7 years.""

**Step 2: Verification Against the Context**

The context states: ""Real Madrid-er sathe tar chuktir meyad chilo 6 bochor."" This translates to ""His contract with Real Madrid was for 6 years.""  It also mentions he joined in 2009 and the text doesn't indicate he stayed longer than the agreed upon 6 years.

**Step 3: Verdict**

The model answer claims Cristiano Ronaldo played for Real Madrid for 7 years, but the provided context explicitly states his contract was for 6 years. Therefore, the model answer is a hallucination.

no",no
bengali-439518577347767979-1::factualness,bengali-439518577347767979-1,factualness,Totkalin Soviet Union-er Leningrad-e Anatoli Afanasievich Medvedev o Julia Veniaminovna Medvedeva dompotir shontanrupe jonmogrohon koren. Baba Afanasievich Leningrad State Institute of Technology-te rosayon prokoushol bishoye odhyapona korten.[3][4] Ma Julia Voronezh Bishwabidyaloye porashona sheshe Herzen State Pedagogical University-te Russian bhasha shikkha den.[5] Leningrad-er Kupchino jelay 6 Bela Kun Street-er 40 borgomitar-er apartment-e Medvedev-er poribar boshobash korten.[6][7] Poribarer ekmatro shontan chilen tini. Eksomoy e poribar-ke onnotomo buddhijibi poribarrupe gonona kora hoto.[7],Dimitri Anatolievich Medvedev-er babar nam ki?,Afanasiyevich Leningrad,Dimitri Anatolievich Medvedev-er babar nam chhilo **Anatoli Sergeyevich Medvedev**.,"Okay, let's break down this evaluation.

**Step 1: Factual Claims in the Model Answer**

The model answer makes one primary factual claim: ""Dimitri Anatolievich Medvedev-er babar nam chhilo **Anatoli Sergeyevich Medvedev**.""  This translates to ""Dimitri Anatolievich Medvedev's father's name was Anatoli Sergeyevich Medvedev."" It asserts both the first and middle name of Medvedev's father.

**Step 2: Verification Against the Context**

The context states that Dimitri Anatolievich Medvedev's father's name was Anatoli Afanasievich Medvedev. The context explicitly provides ""Anatoli Afanasievich Medvedev"" as the father's name. The model answer gives ""Anatoli Sergeyevich Medvedev,"" which differs in the middle name (""Sergeyevich"" vs. ""Afanasievich"").

**Step 3: Verdict**

Since the provided context clearly states the father's name as ""Anatoli Afanasievich Medvedev,"" and the model answer provides a different middle name (""Sergeyevich""), the model answer contains a hallucination. It fabricates information not present in the given text.

no",no
bengali-1028909508937040669-0::inference,bengali-1028909508937040669-0,inference,"Imam Bukhari (jonmo: 194 Hijri-mrittu: 256 Hijri), Arab riti onujayi bongshodharasoh puro nam holo Muhammad bin Ismail bin Ibrahim bin Mughirah bin Bardizbah (Arbi/Farsi vashay: Muhammad bin Ismail bin Ibrahim bin Mughirah bin Bardizbah Bukhari), ekjon bikhyato hadisbett a chilen. Tini ""Bukhari Sharif"" name ekta hadiser songkolon rochona koren, ja musolmander nikot hadiser sobcheye uttom grontho bibechito hoy. [5] Tar nam Muhammad. Upanam holo Abu Abdullah. Amirul Muminin fil Hadis tar upadhi. Bukhara tar jonmosthan bole take Bukhari bola hoy.[6]",Muhammad bin Ismail bin Ibrahim bin Mugirah bin Bardiyabah kobe jonmogrohon koren?,194 hi:,Tini prochur shombhoboto 256 Hijri te jonmogrohon koren.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer states: ""Tini prochur shombhoboto 256 Hijri te jonmogrohon koren."" which translates to ""He probably died in 256 Hijri.""

**Step 2: Verification Against the Context**

The context explicitly states: ""Imam Bukhari (jonmo: 194 Hijri-mrittu: 256 Hijri)"". This means Imam Bukhari's death (mrittu) was in 256 Hijri. The model answer says he *died* (jonmogrohon koren - which means passed away/died) in 256 Hijri. The use of ""prochur shombhoboto"" (probably) doesn't change the fact that the core information aligns with the provided text.

**Step 3: Verdict**

The model answer accurately reflects the information given in the context regarding the year of Imam Bukhari's death. Therefore, it is not hallucinated.

no",no
bengali-4876582901305573055-1::specificity,bengali-4876582901305573055-1,specificity,"Radhagobinda 1878 saler July 16 tarikh e bortoman Bangladesher Jashore Sadar upojelar Bokchor (Bagchor nameo porichito) grame jonmogrohon koren. Tar baba Gorachand sthaniyo ekjon daktarer sohokari chilen, ar ma Padmamukh chilen ekjon grihini. Bokchor pathshalay odhyayon sheshe Radhagobinda Jashore Zila School e porashona koren. Kintu lekhaporar proti tar temon agroho chilo na. Borong rater akasher proti akorshon chilo beshi. Porashonay omonojoger karone tin tin bar probeshika porikkhay ongshogrohon koreo uttirno hote parenni. 1899 sale tar boyosh jokhon matro 21 bochor tokhon tar sathe Mur",Jyotirbiggani Radhagobinda Chondrer babar nam ki?,Gorachand,Radhagobinda Chondrer babar nam shombhoboto Gopalchand chhilo.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer states: ""Radhagobinda Chondrer babar nam shombhoboto Gopalchand chhilo."" which translates to ""Radhagobinda's father's name was probably Gopalchand.""

**Step 2: Verification against the Context**

The context states: ""Tar baba Gorachand sthaniyo ekjon daktarer sohokari chilen..."" This translates to ""His father, Gorachand, was an assistant to a local doctor..."" The model answer claims the father's name was *Gopalchand*, while the context explicitly states his name was *Gorachand*.  The use of ""shombhoboto"" (probably) doesn't negate the contradiction; it simply weakens the assertion, but the core information is incorrect.

**Step 3: Verdict**

The model answer provides a name for Radhagobinda's father that is *not* present in the provided context. It contradicts the explicit statement in the text. Therefore, it is hallucinated.

no",no
bengali--4406976333727853714-0::comprehension,bengali--4406976333727853714-0,comprehension,"Cumilla Modern High School Bangladesh-er Cumilla jelay obosthito ekta madhyamik biddaloy. Eti Cumilla jelar prankendro Kandirpar-er sannikote obosthito. Eti 1993 sale protishthito. Schooltite 6th theke 10m shreni porjonto shikkha deya hoy jekhane meyera probhati o chelera diba shakhay odhyayon kore. SSC porikkhar folafoler dik diye, ei schoolti besh koyek bochor dhore Cumilla Shikkha Board-e sera dosher moddhe obosthan korche. Schooltite pray 5000 shikkharthi odhyayon kore.",Kumilla Modern High School-er bortoman shikkharthir shongkha koto?,pray 5000,Bortomane Kumilla Modern High School-e pray 3000 jon shikkharthi ache.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims in the Model Answer**

The model answer makes one primary factual claim: ""Bortomane Kumilla Modern High School-e pray 3000 jon shikkharthi ache."" (Currently, there are approximately 3000 students at Kumilla Modern High School.)

**Step 2: Verification Against the Context**

The context states: ""Schooltite pray 5000 shikkharthi odhyayon kore."" (There are approximately 5000 students studying at the school.)

The model answer claims around 3000 students while the provided context indicates around 5000 students. This is a discrepancy. The model answer has presented a number that is not directly supported by the text and is significantly lower than the information given.

**Step 3: Verdict**

The model answer hallucinates information because it provides a student count different from what is stated in the context.

no",no
bengali--6803973287842827645-45::factualness,bengali--6803973287842827645-45,factualness,"King rajdorbarer durbolotar karone torun rajkiyo samorik o besamorik kormokortara ebong chatrosomaj somratke utkhato kore ekta projatontro gothon korte proyashi hon. 12i March 1912 sale Nanjing-e ekta ontorbortikalin sarkar gothito hoy. Somapto hoy Chiner 2000 bochorer rajkiyo shashoner. Kintu Sun shighroi somratke khomotachyut koray shahajjo korar binimoye (je siddhantor jonno porobortikale tini onushochona koren) chukti onujayi, Yuan Shikai er hate khomota hostantor korte baddho hon. Yuan Shikai chilen nob gothito senabahini prodhan ebong bhutpurbo somrater prodhanmontri. Poroborti pach",China samrajyer sorbosesh somrat ke?,Yuan Sikai,Chiner samrajyer sorbosesh somrat chhilen **Sun Yat-sen**.,"Okay, let's analyze the model answer.

**Step 1: Factual Claims**

The model answer makes one primary factual claim: ""Chiner samrajyer sorbosesh somrat chhilen **Sun Yat-sen**."" (The last emperor of the Chinese empire was Sun Yat-sen).

**Step 2: Verification against Context**

The provided context states that Sun Yat-sen initially gained prominence and attempted to establish a provisional government. It also mentions that Yuan Shikai ultimately took power after Sun Yat-sen relinquished it. Crucially, the text *does not* state that Sun Yat-sen was the last emperor. It indicates he *ceded* power to Yuan Shikai. The text describes Yuan Shikai as taking over the power that Sun Yat-sen had relinquished. The text does not indicate Sun Yat-sen ever *held* the position of Emperor.

**Step 3: Verdict**

The model answer directly contradicts the information presented in the context. The context implies Yuan Shikai, not Sun Yat-sen, became the leader after Sun Yat-sen stepped aside. Therefore, the answer is a hallucination.

no",no
bengali--8707413810832587133-1::specificity,bengali--8707413810832587133-1,specificity,"Dhaka Bishwabidyaloyer shikkhokbrindo shobcheye beshi shongkhok Bangladesh Biggan Academy podok lav korechen.[5][6] Echarao, eti Bangladesher ekmatro bishwabidyaloy hisebe Asiaweek er pokkho theke shirsho 100 bishwabidyaloye jayga kore ney.[7] Eti Asiar sera 100ti bishwabidyaloyer moddhe 64tom.[8] Ekhane pray 38,000 chatro-chatri ebong 1,805 jon shikkhok royeche.[1][2]",Bortomane Dhaka Bishwabidyaloyer mot chatrochatrir shonkha koto?,"38,000","Bortomane Dhaka Bishwabidyaloye motamoti 35,000-er moto chatrochhatri ache.","Okay, let's analyze the model answer step by step.

**Step 1: Factual Claims in the Model Answer**

The model answer makes one primary factual claim: ""Bortomane Dhaka Bishwabidyaloye motamoti 35,000-er moto chatrochhatri ache."" (Currently, there are approximately 35,000 students at Dhaka University).

**Step 2: Verification against the Context**

The context states: ""Ekhane pray 38,000 chatro-chatri ebong 1,805 jon shikkhok royeche."" (There are approximately 38,000 students and 1,805 teachers here.)

The model answer provides a number (35,000) that is close to the value provided in the context (38,000), but not identical.  While it's within a reasonable range of approximation, it is not directly stated in the context. It could be considered a slight deviation.

**Step 3: Verdict**

Since the model answer provides a number that is not precisely stated in the context, but is reasonably close to the figure given, we can consider this a minor hallucination. The model is inferring and rounding, rather than directly quoting.

no",no
