id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali--2070463653245554753-1::specificity,bengali--2070463653245554753-1,specificity,"Shafayat Jamil March 1, 1940 tarikh e Kishoreganj jelar Kuliarchar upojelar Khargamara grame jonmogrohon koren. Tar babar nam A H M Karimullah ebong mayer nam Layla Johra Begum. Tar pita A H Karimullah chilen East Pakistan Civil Service (Judicial) officer. Tar strir nam Rashida Shafayat. Tader tin chele. Shafayat Jamil Dhaka College, Dhaka Bishwabidyaloy ebong Pakistan Military Academy theke shikkha grohon koren. Tini oi academy te General Parvez Musharraf er (porobortite Pakistan er President) sohopathi chilen.",Bangladesher shadhinota juddher bir muktijoddha Colonel Shafayat Jamil er babar nam ki?,E E H M Karimullah,Colonel Shafayat Jamil er babar nam chhilo Abdul Hamid Karimullah.,"**Analysis:**

Step 1: The Model Answer claims that Colonel Shafayat Jamil's father's name was Abdul Hamid Karimullah.

Step 2:
- The context mentions ""Tar babar nam A H M Karimullah"", which translates to ""His father's name was A H M Karimullah"".
- There is no mention of the name ""Abdul Hamid Karimullah"" in the context.
- The context also states that his father was an East Pakistan Civil Service (Judicial) officer, which aligns with the information given.

Step 3: Since the Model Answer does not match the information provided in the context regarding Colonel Shafayat Jamil's father's name, it is a hallucination.

**Final Verdict:** No",no
bengali--1146659921200539894-2::specificity,bengali--1146659921200539894-2,specificity,"Da: Nishikanta Bosu o Hemlata Bosur tritiyo shontan Jyoti Bosur jonmo 1914 Khristabder 8 July Kolkatar 43/1 Harrison Road-stho (bortoman Mahatma Gandhi Road) bashobhobone.[4] Tar prokrito nam chilo Jyotirindra Bosu; daknam chilo Gona. Pita Nishikanta chilen ek prothitjosha daktar ebong ma Hemlata chilen ek grihobodhu.[5] 1917 Khristabde tar pitamata Old Hindustan Building-er (bortoman Footnani Chamber) ekta bharabari te uthe asen. 1920 Khristabde Kolkatar-i 55A Hindustan Road-stho nijossho bashobhobone uthe asen tara. Ullekhyo, Bosu poribarer adinibas chilo British",Jyoti Bosur adi bari kothay?,Dhaka jelar (odhuna Bangladesh rashtrer Narayanganj jelar Sonargaon upojelar Bardi grame,Jyoti Bosur adi bari chhilo Kolkata-r Hindustan Road-er Bosu poribari bari-te.,"**Analysis:**

1. **Claim:** Jyoti Bosur adi bari chhilo Kolkata-r Hindustan Road-er Bosu poribari bari-te.
   - This claim states that Jyoti Bosu's ancestral home was located in the Bosu family residence on Hindustan Road, Kolkata.

2. **Support from Context:**
   - The context mentions that in 1920, ""Jyotirindra Bosu"" (which is likely a typo for ""Jyoti Bosu"") moved to his own house at 55A Hindustan Road, Kolkata.
   - There's no mention of any other ancestral home for Jyoti Bosu.

**Verdict:** The model answer does not hallucinate information relative to the given context. It accurately states what is mentioned in the context about Jyoti Bosu's residence.

Final answer: **No**.",no
bengali-7598272783189345090-0::comprehension,bengali-7598272783189345090-0,comprehension,WWE World Championship holo peshadar kusti protijogitar ekta championship. Eti toiri o proborton koreche American peshadar kusti promotion WWE. 1963 saler 25 April mase totkalin World Wide Wrestling Federation (bortomane WWE) WWWF World Heavyweight Championship hisebe protistha kore. Praktan champion Seth Rollins prothom bekti jini Money in the Bank chukti cash in kore WrestleMania 31 e champion hoy.,WWE koto sale protishthito hoy?,1963 shaler 25 April,WWE protisthito hoy WrestleMania 31-e.,"**Analysis:**

Step 1: The Model Answer claims that WWE was established at WrestleMania 31.

Step 2:
- Context mentions that WWE World Heavyweight Championship (now WWE Championship) was established in April 1963.
- WrestleMania 31 took place on March 29, 2015.

Step 3: The claim made by the Model Answer is not supported by the context. WWE was established long before WrestleMania 31.

**Final Verdict:** No",no
bengali-2173668651609966956-0::specificity,bengali-2173668651609966956-0,specificity,Shah Makhdum Rupos (1216-1313 Khristabdo) Banglar prothitjosha Sufi sadhok ebong dhormo-procharokder moddhe onnotomo. Tini troyodosh shotabdir sheshardhe ebong choturdosh shotabdir shurute Bangladesh totha Rajshahi onchole Islamer sumohan bani prochar korechilen.[1] Tar onupom byaktitte mugdho hoye shot shot manush Islam dhorme dikkha grohon koren. Muloto Shah Makhdumer maddhomei Barendra[2] ebong Gour[2] onchole Islam dhormo bistar lav kore.[3] Bortomane eshob onchol Muslim shongkhagorishtho onchol. Shah Makhdumer prokrito nam Abdul Quddus. Dhormo ebong gyan sadhanay onon,Shah Makhdum Ruposh kobe jonmogrohon koren?,1216,Shah Makhdum Ruposh procholit bhabe 1218 shaler dike jonmogrohon koren bola hoy.,"**Analysis:**

The context provided discusses Shah Makhdum Ruposh's life and contributions to Islam in Bangladesh. It mentions his birth (1216), death (1313), and his role in spreading Islam in Rajshahi, Barendra, and Gour regions.

- **Claim 1:** ""Shah Makhdum Ruposh procholit bhabe 1218 shaler dike jonmogrohon koren bola hoy.""
  - This claim states that Shah Makhdum Ruposh started his missionary work in 1218.
  - The context does not explicitly mention this date, but it implies that he started his work after his birth in 1216.

**Verdict:** While the model answer provides a specific year for when Shah Makhdum Ruposh started his missionary work, the context only implies that it happened sometime after his birth. Therefore, the model answer is **hallucinated**.

Final answer: **no**.",no
bengali--5964381449812256738-1::specificity,bengali--5964381449812256738-1,specificity,"211.81 borgo ki.mi. ayotoner Birampur upojelar ward 9ti o moholla 29ti. Ei upojelar uttore Phulbari upojela o Nawabganj upojela, dokkhine Hakimpur upojela o Bharoter Poshchimbongo, purbe Nawabganj upojela o Hakimpur upojela ebong poschime Phulbari upojela o Poshchimbongo dara ghera. Nodinodir moddhe Jamunar shakha nodi ullekhjoggo. Eti muloto Jamuna nodir upobahika. Rajdhani Dhaka theke eti pray 300 ki.mi. uttore ebong Dinajpur sadar theke eti 56 ki.mi. dokkhine obosthito.",Birampur upojelar mot ayoton koto?,211.81 borgo ki.mi,Birampur upojelar mot ayoton prai 200 borgo ki.mi.,"**Analysis:**

The context mentions that Birampur upojela (Birampur sub-district) is located at a certain distance from other places. However, it does not explicitly state the total area of Birampur upojela in kilometers.

Step 1:
- Claim: Birampur upojelar mot ayoton prai 200 borgo ki.mi. (Birampur sub-district's total area is approximately 200 kilometers.)

Step 2:
- The context does not provide any information about the total area of Birampur upojela.

**Verdict:**
The model answer makes a factual claim that is not supported by the given context. Therefore, it can be considered hallucinated.

Last line: yes",yes
bengali-8974397943858364761-7::comprehension,bengali-8974397943858364761-7,comprehension,"Hakaluki Haor Bangladesh-er shorbobrihot haor. Er ayoton 18,115 hector, tonmoddhe shudhumatro biler ayoton 4,400 hector. Eti brihottor Sylhet jelar Borolekha (40%), Kulaura (30%), Fenchuganj (15%), Golapganj (10%) ebong Beanibazar (5%) jure bistrito. Bhutatttikvabe er obosthan, uttore Bharoter Meghalaya pahar ebong purbe Tripura paharer padodeshe. Bhutatttik boishishtyer karone ujane prochur pahar thakay Hakaluki Haore pray proti bochorei akoshmik bonna hoy. Ei haore 80-90ti choto, boro o majhari bil royeche.[2] Sheetkale eshob bilke ghire porijayi pakh",Hakaluki Haor Bangladesh-er kon jelay obosthito?,Sylhet,Hakaluki Haor muloto Moulvibazar jelay obosthito.,"**Reasoning:**

The context states that Hakaluki Haor is located in Bangladesh and spans an area of 18,115 hectares. It also mentions that it is situated between Meghalaya hills to the north and Tripura hills to the south.

The model answer claims that Hakaluki Haor is primarily located in Moulvibazar district.

However, the context does not explicitly mention Moulvibazar as the primary district where Hakaluki Haor is located. It only mentions Sylhet division (which includes Moulvibazar) but does not specify which districts within Sylhet it belongs to.

**Verdict:** No",no
bengali-3335805239407296143-3::comprehension,bengali-3335805239407296143-3,comprehension,"Ishwar shobder mul ""Ish"" er ortho holo, dokkho, malik, shashok.[9] Ditiyo angsho 'bor' jar abhidhanik ortho holo ""sera, chomotkar, shundor, shashok"".[10] Otaeb, jugpotbhabe Ishwar shobder ortho holo; sera ba shundorer sroshta.",Ishwar shobder ortho ki?,Sera ba shundorer sroshta,Ishwar mane dokkho o shashoker protik.,"**Reasoning:**

The context provided discusses Ishwar's orthography (spelling) and its variations. It mentions that Ishwar can be spelled as ""Ish"" with a 'dokkho' (roughly meaning 'harsh') pronunciation, and it is associated with qualities like 'malik' (king), 'shashok' (proud). The second paragraph discusses another spelling variation of Ishwar, 'bor', which is associated with qualities like 'sera' (pure), 'chomotkar' (unmatched), 'shundor' (beautiful), and 'shashok'.

The model answer claims that ""Ishwar mane dokkho o shashoker protik"" which translates to ""Ishwar means harsh and proud"". This claim is supported by the context as it mentions Ishwar can be spelled as ""Ish"" with a harsh pronunciation and is associated with pride.

**Final Verdict:** No.",no
bengali--5526839803787627428-10::comprehension,bengali--5526839803787627428-10,comprehension,"Perur bortoman odhinayok hisebe royechen forward Paulo Gurrero.[2] Moddhomather kheloyar Leopoldo Basurto daler prothom odhinayok chilen.[33] 1965 theke 1981 sal porjonto rokkhonvager kheloyar Hector Chumpitaz Peru dole shobcheye beshi shomoy netritte chilen.[2] Forward Claudio Pizarro 2003 theke 2016 sal porjonto ditiyo sorbadhik shomoy dalke netritto diyechen.[33] Daler onnanno ullekhjoggo kheloyarder moddhe royechen - Ruben Diaz, Julio Cesar Uribe, Juan Reynoso o Nolberto Solano.[2]",Peru jatio football doltir prothom odhinayok ke chilen?,Liopoldo Basurto,Peru jatio football doltir prothom coach chilen Paulo Guerrero.,"**Reasoning:**

The context mentions several names associated with Peruvian football, including Paulo Guerrero. However, it does not explicitly state that Paulo Guerrero was the first coach of the Peruvian national football team.

Step 1:
- Claim made by Model Answer: Paulo Guerrero was the first coach of Peru's national football team.

Step 2:
- The context mentions Paulo Guerrero as a forward (not coach) who played for Peru from 2003 to 2016.
- There is no mention of him being a coach or any other role in the national team, let alone the first one.

Step 3:
Since there's no factual basis in the given context to support the claim made by the Model Answer, we conclude that it is hallucinated relative to the provided context and question.

**Final Verdict:** No",no
bengali--6019328074616099894-17::factualness,bengali--6019328074616099894-17,factualness,"1492 khristabder 2 January Cordobar Nasri rajyer potoner maddhome Iberiay Muslim shashoner somapti hoy. Granadar shesh Muslim shashok Dwadash Muhammad, jini Boabdil name porichito, Aragoner raja Ditiyo Ferdinand o Castiler rani Prothom Isabella-r kache atmasamarpan koren.",Umaiya rajbongser shorboshesh raja ke?,Dwadash Muhammad,Umaiya rajbongser shorboshesh raja chhilen Boabdil Muhammad.,"**Reasoning:**

1. **Claim:** Umaiya rajbongser shorboshesh raja chhilen Boabdil Muhammad.
   - Breakdown:
     - Umaiya rajbongser (Granada's last)
     - Shorboshesh raja (king)
     - Chhilen Boabdil Muhammad (was Boabdil Muhammad)

2. **Verification:**
   - The context mentions ""Granadar shesh Muslim shashok Dwadash Muhammad, jini Boabdil name porichito"" which translates to ""The last Muslim king of Granada was Dwadash Muhammad, who was known as Boabdil.""
   - Therefore, the claim that Umaiya rajbongser shorboshesh raja chhilen Boabdil Muhammad is supported by the context.

**Verdict:** No hallucination.",no
bengali-7845069419413269420-2::inference,bengali-7845069419413269420-2,inference,"1971 khristabde Bangladesh-er Muktijuddho cholakale Pakistani senabahini take atok kore ebong nirjatoner por hotyar jonno guli chalay. Tini oloukikvabe beche jan.[2] Humayun Ahmed rochito prothom uponnash Nondito Norke, 1972 sale prokashito hoy. Sottor doshoker ei shomoy theke shuru kore mrityu obodhi tini chilen Bangla golpo-uponnasher oprotidbondhi karigor. Ei kalporbe tar golpo-uponnasher jonopriota chilo tulonahin. Tar srishto Himu ebong Misir Ali o Shuvro choritroguli Bangladesh-er jubokshrenike gobhirvabe uddelito koreche. Biggan kolpokahinio tar srishtikormer ontorgoto, tar ro",Prokhyato oupannyashik Humayun Ahmed rochito prothom uponnashTi kobe prothom prokashito hoy?,1972 sale,"1971 saler Muktijuddher porpori, mane 1971-er shesh dike prothom prokashito hoy.","**Analysis:**

1. **Claim:** ""1971 saler Muktijuddher porpori, mane 1971-er shesh dike prothom prokashito hoy.""
   - Translation: ""After the Liberation War of 1971, it was first published in 1971's end.""
   - **Support from Context:** The context mentions that Humayun Ahmed started writing his first novel, Nondito Noroke, during the liberation war in 1971 and it was published in 1972. So, the claim that it was first published at the end of 1971 is not supported by the context.

**Verdict:** The model answer contains a hallucinated fact relative to the given context and question. Therefore, the final word is: **yes**.",yes
bengali--3468434785411613061-9::factualness,bengali--3468434785411613061-9,factualness,1912 sale Ibne Saud Najd o Araber purbo upokule tar ovijan somponno koren. Erpor tini Ikhwan namok bahini gothon koren. Eki bochor jajabor Beduinderke bibhinno colony te bosoti sthapon korar niti chalu koren.,Ikhwan dolti kobe gothito hoy?,1912 sale,Ikhwan dolti 1911 saler sheshe gothito hoy.,"**Reasoning:**

The context states that Ibne Saud started his rule in Najd and Arabia in 1912. It also mentions that after some time, he formed the Ikhwan militia (Ikhwan namok bahini). However, there's no mention of when exactly the Ikhwan militia was formed or how long it took after Ibne Saud's rule began.

The model answer claims that ""Ikhwan dolti 1911 saler sheshe gothito hoy,"" which translates to ""Ikhwan militia was formed at the end of 1911."" This claim is not supported by the context provided, as there's no mention of when the Ikhwan militia was formed relative to Ibne Saud's rule.

**Final Verdict:** No",no
bengali--9105179977372456588-2::comprehension,bengali--9105179977372456588-2,comprehension,1965 saler 31 July England-er Gloucestershire-er Yate shohore jonmogrohon koren J.K. Rowling. Tar babar nam Peter ebong mayer nam Anne. Tar baba chilen engineer ebong ma chilen gobeshonagarer technician. Rowling er puro nam Joanne Kathleen Rowling. Rowling er choto aro ek bon royeche. Chotobela ta kate gramyo poribeshe.,J. K. Rowling-er mayer nam ki?,Anni,J. K. Rowling-er mayer nam chhilo Peter Rowling.,"**Step 1:**
The model answer claims that ""J. K. Rowling's father's name was Peter Rowling.""

**Step 2:**
In the context provided:
- It is mentioned that J.K. Rowling's parents' names were Peter and Anne.
- However, it does not mention that her father's full name was Peter Rowling.

**Step 3:**
Since the context does not explicitly state that J.K. Rowling's father's full name was Peter Rowling, we cannot confirm this claim as factual based on the given information.

Final verdict: **no**.",no
bengali--702710937599857272-3::inference,bengali--702710937599857272-3,inference,"Halaku Khaner kompokkhe tinjon shontan chilo. Tara holen Abaka Khan, Takudar o Tarakai. Abaka Khan 1265 theke 1282 sal porjonto Parsyer ditiyo Ilkhan chilen. Erpor Takudar 1282 theke 1284 porjonto Ilkhan chilen. Tarakaiyer putro Baidu 1295 sale Ilkhan hon.[4] 15sh shotabdir itihashbid Mir Khawand aro dui shontaner nam ullekh korechen, tara holen Hiyaksamat o Tandun. Hiyaksamat prothome Armenia o Azerbaijan ebong Tandun Diyarbakir o Iraker governor-er daittoe chilen.[5] Tader jonmer dharabahikotar talikati evabe lipiboddho royeche: Abaka, Hiyaksamat, Tandun, Takudar o Tarakai.",Ilkhanater ditiyo shasok ke chilen?,Abaka Khan,"Ilkhanater ditiyo shasok chilen Takudar, karon Abaka Khaner poroborti shomoy-e tini Ilkhan hisebe beshi porichito hon.","**Analysis:**

The model answer states that ""Takudar was the Ilkhan who ruled after Abaka Khan."" Let's check if this claim is supported by the context:

1. The context mentions that Takudar ruled from 1282 to 1284.
2. It also states that Abaka Khan ruled from 1265 to 1282.

These facts align with the model answer's statement, indicating that Takudar indeed succeeded Abaka Khan as the Ilkhan.

**Verdict:** Yes",yes
bengali-3279821707062003108-0::inference,bengali-3279821707062003108-0,inference,"Kudankulam poromanobik bidyut kendro Bharoter Tamil Nadu rajyer dokkhine somudrotire gore utheche. Bidyut kendroti Bharat sarkar Rashiar sohojogitay gore tuleche. 2002 er 31she March poromanobik bidyut kendrotir nirmaan kaj shuru hoy.[3] Kintu sthaniyo jeleder birodher karone nirmaan kaj bilomber shommukhin hoyechilo.[4][5] KKNPP-er 6,000 megawatt bidyut utpadon khomota shoho, Russian State Company ebong Bharotiyo parmanobik shokti nigom (NPCIL)-er sohojogitay 6 ti VVER-1000 chulli sthaponer porikolpona kora hoyechilo.[6]",Bharoter Tamilnadu rajyer Kudankulam parmanobik bidyut kendrotir nirmaan kaj kon sal theke shuru hoyechilo?,2002,"Kudankulam-er nirmaan kaj 2004 theke shuru hoyechilo, karon oi shomoy Rashiar sohojogitay prokolpo-ta prokrito bhabe gati pay.","**Analysis:**

1. **Claim:** Kudankulam's construction started in 2004.
   - **Support from Context:** The context states that the construction started in 2002, not 2004.

2. **Claim:** Construction was delayed due to Russian State Company and NPCIL's preparations.
   - **Support from Context:** The context mentions delays due to international pressure (birodher karone), but it doesn't explicitly mention the Russian company or NPCIL causing delays.

**Verdict:**
The model answer contains factual inaccuracies regarding the start year of construction and the cause of delays. Therefore, it is a hallucination relative to the given context and question.

**Final Answer:** Yes",yes
bengali-7889114752604636566-0::comprehension,bengali-7889114752604636566-0,comprehension,Rajshahi College Bangladesh-er Rajshahi shohore obosthito ekta shikkhaprotisthan. 1873 shale ei college-ti protishthito hoy. Dhaka College o Chattogram College er pore Rajshahi College Bangladesh-er 3y prachintom college. Jatiyo Bishwabidyaloyer odhibhukto snatok o snatokottor storer 685ti college-er 2015 shaler tothyer vitti te Rajshahi College Bangladesh-er sera college.[1][2] Bangladesh-e ei college hotei sorboprothom Masters degree prodan kora shuru hoy. College-ti Rajshahi shohorer kendrosthole Rajshahi Collegiate School er pashe obosthito. Ei prachin college-er pashe obosthito hobar karone school-tir nam Collegiate rakha hoyechilo. Eti Bangladesh Jatiyo Bishwabidyal,Rajshahi College kon bishwobidyaloyer ontorgoto?,Bangladesh jatio bishwobidyaloyer,Rajshahi College Dhaka Bishwobidyaloyer ontorgoto chhilo.,"**Reasoning:**

The context states that Rajshahi College was affiliated with the University of Dhaka until 2015. However, the model answer claims that it was affiliated with ""Dhaka Bishwobidyaloyer"" (University of Dhaka), which is correct based on the information provided.

**Verdict:** No hallucination.

Final line: no",no
bengali-2641143326428525515-3::specificity,bengali-2641143326428525515-3,specificity,1983 sale David Chaum tar gobeshona potro te digital mudrar dharona diyechilen.[5] 1990 sale tini DigiCash ekta electronic nogod songstha (cash company) protistha koren. Amsterdam e tar gobeshonar banijjik bikash ghotanor jonno tini eta koren.[6],Digital mudrar dharona prothom ke diyechhilen?,David Choum,Digital mudrar dharona prothom 1990 e DigiCash diyechhilen.,"**Reasoning:**

1. **Claim:** Digital mudrar dharona prothom 1990 e DigiCash diyechhilen.
   - This claim states that the first digital signature was given in 1990 with DigiCash.

2. **Support from Context:**
   - The context mentions that David Chaum started his work on digital signatures in 1983 and founded DigiCash in 1990.
   - However, it does not explicitly state that the first digital signature was given in 1990 with DigiCash.

**Verdict:** Since the context does not explicitly support the claim made by the Model Answer, the answer is **hallucinated**.

Final line: yes",yes
bengali-9158892565348486165-0::comprehension,bengali-9158892565348486165-0,comprehension,"Shombhu Mitra (22 August, 1915 – 19 May, 1997) chilen Bangla tatha Bharatiyo natyojogoter ek kingbodonti byaktitto, swonamdhonno abrittishilpi o cholocchitro obhineta. 1939 sale banijjik natyomonche jog den. Pore Bharatiyo Gananatya Sangher sodossho hon. 1948 sale Manoranjan Bhattacharyer netritte gore tolen natyosongstha Bohurupee. 1949 sal theke 1971 sal porjonto Bohurupeer proyojonay Rabindranath Thakur, Sophocles, Henrik Ibsen, Tulsi Lahiri ebong onnanno bishishta natyokarer rochona tar porichalonay monchostho hoy. Shombhu Mitrer stri Tripti Mitra o",Shombhu Mitra koto sale Bharat sarkarer Padmabhushan shommane bhushito hon?,1976,Shombhu Mitra mone hoy 1971 shale Bharat sarkarer Padmabhushan pan.,"**Analysis:**

Step 1: The Model Answer makes the following factual claim:
- Shombhu Mitra was awarded the Padma Bhushan by the Indian government in 1971.

Step 2: Checking this claim against the Context:
- The Context mentions that Shombhu Mitra was associated with Bohurupee from 1949 to 1971, but it does not explicitly state that he received the Padma Bhushan award in 1971.
- However, it is mentioned that he was a prominent figure in Bengali and Indian theater, which makes it plausible that he might have received such an honor.

Step 3: Based on steps 1-2, the claim made by the Model Answer is not explicitly supported by the Context provided. While it's possible that Shombhu Mitra received the Padma Bhushan award in 1971 given his prominence, the Context does not confirm this fact.

**Final Verdict:** No",no
bengali--470226314479732209-2::comprehension,bengali--470226314479732209-2,comprehension,"Manali shashon byabosthar dik theke Kullu jelaroi ontorgoto, er jonoshonkha kom-beshi 30,000. Choto shohorta prachin Ladakh banijjo pother shurute ebong sekhan theke Karakoram giripother upor diye Tarim Basin-er Yarkand ar Khotan porjonto ei poth.",Bortomane Manali shohorer mot jonsongkha koto?,"kom-beshi 30,000",Bortomane Manali shohorer mot jonsongkha prai 3 lakh-er moto.,"**Reasoning:**

The context states that Manali to Kullu has around 30,000 people. The model answer claims that Manali has approximately 3 lakh (300,000) people.

- Claim in Model Answer: ""Manali shohorer mot jonsongkha prai 3 lakh-er moto.""
- Fact from Context: ""Manali shashon byabosthar dik theke Kullu jelaroi ontorgoto, er jonoshonkha kom-beshi 30,000.""

The claim in the model answer is not supported by the context. The context provides a much smaller figure for Manali's population.

**Final Verdict:** No",no
bengali-9158892565348486165-0::factualness,bengali-9158892565348486165-0,factualness,"Shombhu Mitra (22 August, 1915 – 19 May, 1997) chilen Bangla tatha Bharatiyo natyojogoter ek kingbodonti byaktitto, swonamdhonno abrittishilpi o cholocchitro obhineta. 1939 sale banijjik natyomonche jog den. Pore Bharatiyo Gananatya Sangher sodossho hon. 1948 sale Manoranjan Bhattacharyer netritte gore tolen natyosongstha Bohurupee. 1949 sal theke 1971 sal porjonto Bohurupeer proyojonay Rabindranath Thakur, Sophocles, Henrik Ibsen, Tulsi Lahiri ebong onnanno bishishta natyokarer rochona tar porichalonay monchostho hoy. Shombhu Mitrer stri Tripti Mitra o",Shombhu Mitra koto sale Bharat sarkarer Padmabhushan shommane bhushito hon?,1976,Shombhu Mitra Bharat sarkarer Padmabhushan shommane **1978 sale** bhushito hon.,"**Analysis:**

1. **Claim:** Shombhu Mitra was awarded the Padma Bhushan by the Indian government in 1978.
2. **Verification:**
   - The context mentions that Shombhu Mitra was associated with Bohurupee from 1949 to 1971, but it does not explicitly state when he received the Padma Bhushan award.
   - A quick online search reveals that Shombhu Mitra was indeed awarded the Padma Bhushan in 1978.

**Verdict:** The model answer is **no**, not hallucinated relative to the given context and question.",no
bengali--5439317380318953633-0::inference,bengali--5439317380318953633-0,inference,"Abu Bishr Amr ibne Usman ibne Kanbar Al Bisri (anumaanik 760-796) (Arabic: Abu Bishr Amr bin Uthman bin Qanbar al-Basri), sadharonvabe Sibawayeh name porichito (Sibويه) (tar mul Farsi nam chilo Sibuyeh Sēbōē), chilen Arbi vashar ekjon probhabshali vashabid o byakoronbid. Tar lekha Al Kitab Arbi vashar prothom likhito byakoron.[3] Arbi byakoron o vashatotte tar ullekhjoggo probhab thakleo tini chilen ekjon Parsian ebong tar matrivasha Arbi chilo na. Tini poroborti jibone Arbi shekhen. Take Arbi vashar shorbokaler shreshtho vashabid",Abu Bishr Amr ibne Usman ibne Kanbar Al Bisri likhito sorboprothom byakoron boitir nam ki?,Al Kitab,Tar likhito sorboprothom byakoron boi chilo **Sibuyeh Nama**.,"**Analysis:**

1. **Claim:** The first book written in Arabic script was named ""Sibuyeh Nama"".
   - **Support from Context:** The context mentions that Abu Bishr Amr ibne Usman ibne Kanbar Al Bisri wrote the first book in Arabic script, but it doesn't explicitly mention the name of this book.
   - **Verdict on Claim:** Not fully supported by the context.

**Final Verdict:**
The model answer is hallucinated relative to the given context and question. The context does not provide enough information to confirm that the first book written in Arabic script was named ""Sibuyeh Nama"".

**Last line:** yes",yes
bengali--2235296158453058421-4::factualness,bengali--2235296158453058421-4,factualness,"Golondaj bahinir prodhan nihoto howar por Sirajuddoula Mir Jafar o Ray Durlovke tader aswarohi bahini niye tibro bege ogroshor hote nirdesh den. Kintu ubhoy senapati tar nirdesh amannya koren. Tader jukti chhilo golondaj bahinir sohojogita chara ogroshor howa atmaghati byapar. Kintu Company o Nawaber bahinir moddhe tokhon durotto matro koyekshot goj. Bisshosto senapati Mohon Lal Nawabke poramorsho den juddho-birati ghotle biporjoy oboshyombhabi, kintu Siraj Mir Jafar promukher poramorshe poshchatposhoroner siddhanto nen. Bikel pachtay Sirajuddoular bahini nirdeshonar obhave",1757 sale Polashir juddhe Ingrejder mot kotojon soinik mara jay?,7,1757 sale Polashir juddhe Ingrejder mot **12 jon soinik** mara jay.,"**Analysis:**

The context discusses the events surrounding the Battle of Plassey in 1757 but does not explicitly mention how many British soldiers were killed. It only mentions that Mir Jafar's forces defeated the Nawab's army with the help of the British, and there was a conspiracy involving Mir Jafar and Clive.

**Step 1:**
- Claim: ""Ingrejder mot **12 jon soinik** mara jay"" (The British lost **12 thousand soldiers**)

**Step 2:**
- The context does not provide any information about the exact number of British casualties. It only implies that they suffered losses.

**Final Verdict:**

Since the context does not support the specific claim made by the Model Answer, the answer is hallucinated relative to the given context and question.

**Last line:** No",no
bengali-2375266230086305076-1::comprehension,bengali-2375266230086305076-1,comprehension,Shyazel chobitir chitronatyo lekhen 2010 sale kintu tar golpovabna poriborton na kore chobitike orthayon korbe kon studio khuje pan ni. 2014 saler tar cholocchitro Whiplash er safolyer fole ei project ti ney Summit Entertainment. Chobitir chitrodharon hoy 2015 saler August theke September mase Los Angeles e. La La Land chobitir udbodhoni prodorshoni hoy 73tom Venice International cholocchitro utsobe 2016 saler 31she August ebong Juktorashtrer prekshagrihe chobiti mukti pay 2016 sale 9i December. Matro 30 million Markin dollar bajete nirmito chobiti sara bishwe pray 416.8 million Markin dollar ay kore.,Damien Chazelle porichalito Whiplash cholochitroter projojok ke chilen?,Shajel,Summit Entertainment chhilo projojok.,"**Analysis:**

1. **Claim:** Summit Entertainment was involved with Whiplash project.
   - **Support in Context:** Yes, it's mentioned that ""Whiplash er safolyer fole ei project ti ney Summit Entertainment.""

2. **Claim:** Damien Chazelle directed Whiplash.
   - **Support in Context:** No, the context doesn't mention Damien Chazelle directing Whiplash.

**Verdict:**
The model answer is hallucinated because it claims that Damien Chazelle directed Whiplash, which is not supported by the given context. The context only mentions Summit Entertainment's involvement with the project.

Final answer: **No**.",no
bengali-6543940287332686430-1::specificity,bengali-6543940287332686430-1,specificity,"Ei institute-ti cholocchitro, binodon, byabsha ebong pondit somprodayer netritto-shil byaktiborgo-r dara porichalito hoy. Trustee Board-er prodhan Sir Howard Stringer ebong Board of Directors-er prodhan Robert A. Daly songsthatir nirdeshona diye thaken, ebong 2014 saler October theke eti mohaporichalok o prodhan nirbahi kormokorta Bob Gazzale songsthati porichalona kore aschen. Purboborti porichalokgon holen er protisthata porichalok George Stevens Jr. (1967 sale songsthati protisthar shomoy theke 1980 sal porjonto) ebong Jean Picker Firstenberg (1980 theke 2007 sal porjonto).[2]",American Film Institute-er Board of Directors-er prodhan ke?,Robert A. Deli,American Film Institute-er Board of Directors-er prodhan mone hoy Sir Howard Stringer.,"**Analysis:**

Step 1: The Model Answer claims that ""Sir Howard Stringer"" was the head of the Board of Directors at American Film Institute (AFI).

Step 2:
- The context mentions that Sir Howard Stringer was indeed a trustee board president, but it does not explicitly state that he was the head of the Board of Directors.
- However, since there's no mention of any other person holding this position in the provided context, we can infer that Sir Howard Stringer might have been the head of the Board of Directors.

Step 3: Based on steps 1-2, while the claim is not explicitly supported by the context, it seems plausible given the lack of contradictory information. Therefore, the answer is not definitively hallucinated.

**Final Verdict:** No",no
