id,question,deepseek_answer,gemma_answer,qwen_answer,correct_answer,deepseek_score,gemma_score,qwen_score
bengali-584820627045344827-32,ইরানের সরকারি ভাষা কী ?,ফারসি,ফার্সি,페르シャ語,আধুনিক ফার্সি,1,1,0
bengali--2012922472778257317-0,মালালা ইউসুফজাই কবে জন্মগ্রহণ করেন ?,"মালালা ইউসুফজাই ১২শে জুলাই,",১৯৭৭ সালে।,১৯৯৭,"১২ জুলাই, ১৯৯৭",0,0,1
bengali--5611871156195160653-0,দ্বিতীয় বিশ্বযুদ্ধ কত সালে শুরু হয়েছিল ?,১৯৩৯,১৯৩৯ সাল।,১৯৩৯,১৯৩৯,1,1,1
bengali--3673167320934786344-0,আলবার্ট আইনস্টাইন কত সালে পদার্থবিজ্ঞানে নোবেল পুরস্কার পান ?,১৯২১,১৯২১ সালে।,১৯২১,১৯২১,1,1,1
bengali-4259395637850975607-0,পৃথিবীর সর্বপ্রথম নির্বাক চলচ্চিত্রটির পরিচালক কে ছিলেন ?,আলান ডৌন,লুইস ফের্নাঁ,ঈয়ান বুকেإنش,লুমিয়ের সিনেমাটোগ্রাফ,0,0,0
bengali-315986296587009538-1,সৈয়দা রিজওয়ানা হাসানের মায়ের নাম কী ?,ফজিলাতনেসা চৌধুরী,সুমাইয়া খাতুন।,ফজলুন্নেসা,সুরাইয়া হাসান,0,0,0
bengali-5287232115548575162-1,কত সালে সর্বপ্রথম ইলেকট্রন আবিষ্কার হয়েছিল ?,১৮৯৭,১৮৯৭ সাল।,১৮৯৭,১৮৯১,1,1,1
bengali-6624157458973646320-2,দক্ষিণ কোরিয়ার সরকারি নাম কী ?,ণপ্রজাতন্ত্রী কোরিয়া সম্ভ্রাজ্য,"大韓民國  
(Daehan Minguk)",দক্ষিণ কোরিয়া,প্রজাতন্ত্রী কোরিয়া,0,0,0
bengali--8540927533396779813-2,দীঘাপতিয়া রাজবংশ কবে প্রতিষ্ঠিত হয় ?,৪ম শতাব্দে,১২ শতক।,১০৮৫,১৭৩৪ সালে,0,0,0
bengali-7191450923862870728-0,আলবার্ট আইনস্টাইন কত সালে মারা যান ?,১৯৫৫,১৯৫৫ সালে।,১৯৫৫,১৯৫৫,1,1,1
bengali-1117371992300683953-4,রাশিয়ার সরকারি ভাষা কী ?,রুশ,রাশিয়ান।,রусский язык,রুশ,1,0,1
bengali--4032425253660427929-1,মুহাম্মদের স্ত্রী আয়িশার বাবার নাম কী ?,আবু বকর,আখতার।,আবদুল-মুত্তালিব,আবু বকর,1,0,0
bengali--3683411533750644611-1,মুহাম্মদ আতাউল গণি ওসমানী কবে জন্মগ্রহণ করেন ?,১৯৮৪,১৯০৮ সালে।,১৯০৬,১৯১৮ সালের ১লা সেপ্টেম্বর,0,0,0
bengali--5851262984018882296-1,বাংলাদেশের মরমী কবি এবং বাউল শিল্পী অহিদুর রেজা বা দেওয়ান হাসন রাজা চৌধুরী বাংলাদেশের কোন অঞ্চলে জন্মগ্রহণ করেন ?,পাবনা জেলা,বরিশাল ।,চট্টগ্রাম,সিলেট জেলার সুনামগঞ্জ শহরের নিকটবর্তী সুরমা নদীর তীরে লক্ষণছিরি (লক্ষণশ্রী) পরগণার তেঘরিয়া গ্রামে,0,0,0
bengali-7856102497128785891-1,উত্তর ইয়েমেনের রাজধানী কোথায় ছিল ?,আদেন,সানা'আ।,সানা,সানা’আ,0,1,1
bengali--3573965350200175943-2,ভারতের পররাষ্ট্রমন্ত্রী সুষমা স্বরাজ কত সালে প্রথম বাংলাদেশে তার প্রথম আন্তর্জাতিক সফর করেন ?,২০১৪,২০০৬ সাল।,২০১৫,২০১৪,1,0,0
bengali-4014092472702571870-1,ভারতবর্ষে কবে প্রথম সমকামিতাকে বৈধ বলে ঘোষণা করা হয় ?,২০১৮,২০১৮ সালে।,২০১৯,২০১৮ সালের ৬ সেপ্টেম্বর,1,1,0
bengali-9097523214111911790-2,রাণী ভিক্টোরিয়ার স্বামীর নাম কী ?,আলবার্ট স্যাকে-কোবুর্গ অ্যান্ড গোথা,প্রিন্স আলবার্ট,আলবের্ট,অ্যালবার্ট,1,1,1
bengali-1779859426821641187-3,অজ্ঞাতনামা চলচ্চিত্রটির সংগীত পরিচালক কে ছিলেন ?,জিহির রাইহান,সুবীর নাথ ।,আমাজদ আলি,তৌকির আহমেদ,0,0,0
bengali-8015349907657985674-3,ভারতের দীর্ঘতম নদী কোনটি ?,গঙ্গা,গঙ্গা নদী।,গঙ্গা,গঙ্গা,1,1,1
bengali--1128530504763576539-4,১৯৭৫ সালের ক্রিকেট বিশ্বকাপ জয়ী দলের নাম কী ?,১৯৭৫ সালের ক্রিকেট বিশ্বকাপে,ওয়েস্ট ইন্ডিজ,ওষ্টান্ডেন্স,ওয়েস্ট ইন্ডিজ,0,1,0
bengali-1465774679142231979-0,ইসলামের দ্বিতীয় খলিফা কে ছিলেন ?,উমর ইবনে কাথতব,Omar  Rasoolullah।,উমার بن,উমর ইবনুল খাত্তাব,1,0,1
bengali-833599208569635942-8,চীনের বিখ্যাত মহাপ্রাচীরের দৈর্ঘ কত ?,১৩১৭১ মাইল,"২১,১৯৬ কিমি।",৭৩০০কি.ম.,"২১,১৯৬ কিমি",0,1,0
bengali-7603321390202525289-0,উইলিয়াম শেকসপিয়র কত সালে জন্মগ্রহণ করেন ?,১৫৬৪,১৫৬৪ সালে।,১৫৬৪,"২৬ এপ্রিল, ১৫৬৪",1,1,1
bengali--4350741271163891692-20,আয়তন অনুসারে বুধ সৌরজগতের কততম গ্রহ ?,১ম,পঞ্চম।,দ্বিতীয়,ক্ষুদ্রতম,0,0,0
bengali--6428060266986872038-0,উত্তর চব্বিশ পরগনা জেলার সদর শহর কোনটি ?,চাঁড়পুর,বেলুড়,কুঞ্ঠা,বারাসাত,0,0,0
bengali--6096974703484627468-4,গিয়াসউদ্দিন মুহাম্মাদের বাবার নাম কি ছিল ?,গিয়াসউদ্দিন মুহাম্মাদের বাবার নাম,মোহাম্মদ।,বাজার খাা,প্রথম বাহাউদ্দিন সাম,0,0,0
bengali-3878157817070333228-2,ফ্লাশ শৌচাগার সর্বপ্রথম কত সালে আবিষ্কৃত হয়েছিল ?,১৫৯৬,১৮৫৯ সাল।,১৯৪২,১৮৫৬,0,0,0
bengali--7649088869502843626-0,কলিকাতা পৌরসংস্থার বর্তমান মহানাগরিক কে ?,হারকেশ বিহারি ভান্ডারী,ফিরোজ হাসান।,Soumendu Sarkar,ফিরহাদ হাকিম,0,0,0
bengali--7598402691106791053-4,দর্শন শব্দটি কোন শব্দ থেকে এসেছে ?,"দর্শন শব্দটি সংস্কৃতিতে ""drshti""",সংস্কৃত থেকে।,দৃষ্টি,ইংরেজি philosophy,0,0,0
bengali-2151669666881292910-5,২০১৫ ক্রিকেট বিশ্বকাপে ভারত কোন পর্ব থেকে বিদায় নিয়েছিলো ?,ফাইনাল,সেমিফাইনাল ।,গ্রুপ পর্ব,সেমি-ফাইনালে,0,1,0
bengali-1454097056102354164-30,পাইরেটস অফ দ্য ক্যারিবিয়ান চলচ্চিত্রের প্রধান চরিত্রটির ভূমিকায় কোন অভিনেতা অভিনয় করেছেন ?,জনি ডেপ্প,জর্জ ক্লুনি,জেকি স্টাফORDAN-ORPHANS-REMOVE-ME-PLEASE-VOLUME-JUST-HEREford,জনি ডেপ,1,0,0
bengali-3985981886386457071-1,চঞ্চল চৌধুরী অভিনীত সর্বপ্রথম বাংলাদেশি চলচ্চিত্র কোনটি ?,কাঁচের পানা,"""সোনার কেতা""।",সঞ্জীবন,রূপকথার গল্প,0,0,0
bengali--2654123975551680671-0,মেরি টেরিজা বোজাঝিউ বা মাদার টেরিজা কবে জন্মগ্রহণ করেন ?,১৯১০ সালের ২৬শে আগস্ট।,১৮৭৩ সালে।,১৫৭৯,"আগস্ট ২৬, ১৯১০",1,0,0
bengali-6235993678020888535-0,পুরাপ্রস্তর যুগের পর কোন যুগের আবির্ভাব হয়েছিল ?,ব্রোন্ঝ যুগ,পाषाত যুগ।,মধ্যপ্রস্তর যুগ,নব্যপ্রস্তর,0,0,0
bengali--4330794342855547067-1,উসমানীয় সাম্রাজ্যের প্রতিষ্ঠা কবে হয় ?,১৪৭২,১২৯৯ খ্রিষ্টাব্দে।,১৩২৬,১২৯৯ সালে,0,1,0
bengali--4557241873065164464-0,হুগলি জেলার সদর শহর কোনটি ?,ঢাকা,চাঁদনী Chowk,হুগলি,চুঁচুড়া,0,0,0
bengali-4598686989146928550-14,প্রথম কোন চিকিৎসক চিকিৎসাবিজ্ঞানে নোবেল পুরস্কার লাভ করেন ?,ইমিল ভন বেহারিং,রবার্ট কক,ইলিয়াশ মেচারSupportedContentIONS,এমিলি ভন বেরিংকে,1,0,0
bengali-8477020149261894946-5,হিন্দু পুরাণ মতে সীতার বাবার নাম কী ?,জানক,জনক রাজা,ঈশানকুমার,জনক,1,1,0
bengali-7819426977842042954-20,লগারিদমের স্রষ্টা কে ?,নাপিয়ার,জোহান হ্যাল্লেস,নিখাই নাইক,নিউটন,0,0,0
bengali--6372059390842685007-6,ভগবান শ্রী কৃষ্ণের মোট কয়টি নাম ছিল ?,১০৮,হাজার বর্ষ।,১০৮,সহস্র,0,0,0
bengali-3424827497031545764-5,রসগোল্লা মিষ্টিটির উৎপত্তি কোথায় হয় ?,পশ্চিমবঙ্গ,ভারতের  নন্দিনী ।,কলকাতা,পশ্চিমবঙ্গে,1,0,0
bengali--9214595698235849788-1,শশাঙ্কের রাজত্বকালে তাঁর সাম্রাজ্যের রাজধানী কোথায় ছিল ?,পাটলিপুত্র,পাটনা।,কলকাতта,কর্ণসুবর্ণ,0,0,0
bengali-7524385385960539867-0,পাইন প্রসেশনারির বৈজ্ঞানিক নাম কী ?,Thaumetopoea pityocampa,Pinus sylvestris,Pinus merkusii,Thaumetopoea pityocampa,1,0,0
bengali--3973139015313228514-0,আন্তর্জাতিক ক্রিকেট কাউন্সিলের বর্তমান (২০১৯) চেয়ারম্যান কে ?,জাগত প্রকাশ নাড়া,গ্রাহাম পোলক,ঈশান খান,শশাঙ্ক মনোহর,0,0,0
bengali--4159923333390923514-0,পলাশীর যুদ্ধ কত সালে হয়েছিল ?,১৮২৩,১৭৫৭ সাল।,১৭৫৭,১৭৫৭ সালের জুন ২৩,0,1,1
bengali-937294351156651799-1,শ্রী ময়ুরেশ্বর মন্দির কে প্রতিষ্ঠা করেন ?,জানা যায় না,মহারাজ সুবোধচন্দ্র।,চণ্ডকেশ্বর,মরয়া গোসাভি,0,0,0
bengali-4801029527259588691-0,কম্পিউটার প্রযুক্তি প্রতিষ্ঠান মাইক্রোসফটের প্রতিষ্ঠা হয়েছিল কোন সালে ?,১৯৭৫,১৯৭৫ সালে।,১৯৭৫,১৯৭৫,1,1,1
bengali--8906005420680990911-4,আলেপ্পো শহরটির আয়তন কত ?,১ মিলিয়ন,৩০ বর্গ কিমি।,সিриয়া,১৯০ বর্গ কিলোমিটার,0,0,0
bengali-3333834020904135817-1,সর্বপ্রাচীন গ্রিক পুরাণের নাম কী ?,ইলিয়াড ও অ্দুভেরিটি,তেলমারিয়া,হেসিওডস,ইলিয়াড ও ওডিসি,0,0,0
bengali--3969333676035065298-25,গ্রীসের ইতিহাসে সূর্যের দেবতা কে ছিল ?,আপলো,হেলিয়াস ।,হেলি,হেলিওস,0,1,0
bengali-6515740159079150792-1,বাংলাদেশের শহীদ মুক্তিযোদ্ধা মোহাম্মদ হামিদুর রহমানের মায়ের নাম কী ?,মুহাম্মদ হামিদুর রহমানের মা,রাজিয়া খাতুন,ফজলনেesa,মোসাম্মাৎ কায়মুন্নেসা,0,0,0
bengali-828681427216161340-1,ইলেকট্রনের নামকরণ কে করেন ?,জিজি স্টনি,J.J. Thomson,স্টোনি উইলসン,জি. জনস্টোন স্টোনি,1,1,0
bengali-1723011166667196429-2,হালাকু খানের স্ত্রীর নাম কি ছিল ?,মোতি দেবী,মেহরুনিসা।,মায়া-বিবি,দকুজ খাতুন,0,0,0
bengali--2930867312263524812-0,ইন্দোনেশিয়ার বর্তমান (২০১৯) রাষ্ট্রপতি কে ?,জোকো উইডো,জোকো উইদোদো ।,"জোকোإدارية总统（2019年印尼总统）的姓名用孟加拉语书写是：জোকো Widodo，但根据要求仅提供1-2个词的回答：""জোকো""。不过按照严格限制条件，直接回答为：""জোকো""。","জোকো ""জোকোউয়ি"" উইদোদো",1,1,0
bengali--5769246259341729759-28,বাংলাদেশের কমিউনিস্ট পার্টির বর্তমান ( ২০১৯ ) প্রেসিডেন্ট কে ?,শাফিকে আহমেদ,সুমন দে।,শাহরুল খান,মুজাহিদুল ইসলাম সেলিম,0,0,0
bengali-5875248587034426128-0,"২০১২ খ্রিস্টাব্দে মঙ্গল গ্রহে নাসার প্রেরিত চতুর্থ রোবটযান ""কিউরিওসিটি রোভারের"" ওজন কত ছিল ?",৯০০ কিগ্রাম,৯০০ পাউন্ড,৯০০কেজি,প্রায় ১ টন,1,0,1
bengali-4085210330096020245-3,প্রাচীন সংস্কৃত মহাকাব্য রামায়ণের শ্লোকগুলো কোন ছন্দে রচিত ?,আনুষ্ঠুপ,অ্যানুষ্ঠুপ চন্দ।,ঔষুধকavana,অনুষ্টুপ,0,0,0
bengali-5852540595484987372-52,ঊনবিংশ শতাব্দীর বিশিষ্ট ভারতীয় হিন্দু ধর্মগুরু রামকৃষ্ণ পরমহংসের তিরোধান দিবস কবে ?,১৬ আগস্ট ১৮৮৬,১৬ আগস্ট।,১৮৮৬,"১৬ অগস্ট, ১৮৮৬",1,1,1
bengali-7009587126467963849-1,কুরুক্ষেত্রের যুদ্ধে কোন পক্ষের জয় হয় ?,কুরুক্ষেত্রের যুদ্ধে কোন পক্ষের,পাণ্ডবদের জয়।,পাণ্ডব,পাণ্ডব,0,1,1
bengali-6884155287601185096-48,প্রাচীন মিশরের প্রধান ভাষা কী ছিল ?,প্রাচীন মিশরের প্রধান ভাষা,প্রাচীন মিশরী।,হিরোগ্লিফিক,প্রাচীন মিশরিয় ভাষা,0,0,0
bengali--6114907161432449803-0,"কারা সর্বপ্রথম ""খান” নামটি আফগানিস্তানে নিয়ে এসেছিল ?",গেঞ্জিস খান,তুর্কি  রাষ্ট্র।,মোগলowie,মোঙ্গলরা,0,0,1
bengali--5676855629811771160-0,আধুনিক বাংলা সাহিত্যের অন্যতম প্রধান কবি শামসুর রাহমানের জন্মসাল কত ?,১৯২১,১৯২০,১৯৩০,"২৩ অক্টোবর, ১৯২৯",0,0,0
bengali-2976726057669472651-11,পাকিস্তানি বোলার শোয়েব আখতারের স্ত্রীর নাম কী ?,জাইনাব বোহর,সাবিনা আখতার।,ফারাহ,রোবাব,0,0,0
bengali--3677733244906984033-4,খলিফা আবু বকরের পূর্ণ নাম কি ছিল ?,ইব্রাহিম হামিদ মুহাম্মদ বিন,আবু বকর সিদ্দিকী,আবদুর রহমান,আবদুল্লাহ ইবনে উসমান ইবনে আমির ইবনে আমর ইবনে কাব ইবনে সাদ ইবনে তায়িম ইবনে মুররাহ ইবনে কাব ইবনে লুয়াই ইবনে গালিব ইবনে ফিহর আল কুরাইশি,0,0,0
bengali--7935304722702472000-1,মাইকেলেঞ্জেলোর মায়ের নাম কি ছিল ?,মাইকেলেঞ্জেলোর মা নাম ছিল,Lodovico di Buonarroti,অজানা,ফ্রাঞ্চেসকা দি নেরি দেল মিনিয়াতো দি সিয়েনা,0,0,0
bengali--4869052194737042764-8,কোন কোম্পানির মোবাইলে সর্বপ্রথম অ্যানড্রয়েড বা এন্ড্রয়েড ব্যবহার করা হয় ?,টিমোবাইল,HTC,সামসون্গ,এইচটিসি,0,1,0
bengali--8913695740202211357-0,কেন্নোর শরীর কয়টি ভাগে বিভক্ত ?,১০,চার ভাগে।,দেড়েড়িโหล,২০টিরও বেশি,0,0,0
bengali--3195260377241566684-0,আইন জালুতের যুদ্ধে কার জয় হয় ?,মোগল সাম্রাজ্য,আইনের জয়।,মিউসলিম,মামলুক,0,0,0
bengali-2591039783823763502-4,বাংলা ব্যাকরণ মতে ভাব বিশেষণ কয় প্রকার ?,দুই প্রকার: বিক্রয়িভূতি এবং,আট প্রকার।,দুই,চার,0,0,0
bengali--6941720273009795026-32,জার্মানের জাতীয় খেলা কী ?,খেলা কী,ফুটবল,ফুটবল,ফুটবল,0,1,1
bengali-4934718919986396852-18,নেতাজী সুভাষ চন্দ্র বসু আন্তর্জাতিক বিমানবন্দরের পূর্বনাম কী ছিল ?,নেতাজী সুভাষ চন্দ্র বসুর,কলকাতা বিমানবন্দর,কলকাতা বিমানবন্দর,দমদম বিমানবন্দরে,0,0,0
bengali-6377098873400351024-6,ভগিনী নিবেদিতা কত সালে স্বামী বিবেকানন্দের শিষ্যত্ব গ্রহণ করেন ?,১৮৯৮,১৮৯৭ সালে।,১৮৯৫,১৮৯৮,1,0,0
bengali--6156248881157122900-22,ক্রিকেট খেলায় মাঠে মোট কয়জন আম্পিয়ার থাকে ?,৩,দুই জন।,দুই,দুই,0,1,1
bengali-7884792206915660782-0,ইরান কোন উপসাগরের তীরে অবস্থিত ?,পশতু উপসাগর,খারম উপসাগর।,আরব海水附近,পারস্য,0,0,0
bengali--1832104586038133132-6,বাংলাদেশের স্বাধীনতা যুদ্ধের সময় বাংলাদেশের প্রধানমন্ত্রী কে ছিলেন ?,শেখ মুজিবূর রহমান,শেখ মুজিবুর রহমান,সheikh Mujibur,তাজউদ্দীন আহমদ,0,0,0
bengali-1133928518232451388-2,জৈন শব্দটির উৎপত্তি কোন শব্দ থেকে ?,জৈন শব্দটির উৎপত্তি প্রাকৃতিক,"Jain  ""Jina"" ।",ঈশ্বর,"সংস্কৃত ""জিন""",0,1,0
bengali-229957744706694232-0,কম্পিউটার প্রযুক্তি প্রতিষ্ঠান মাইক্রোসফটের সদর দপ্তর কোথায় অবস্থিত ?,মাইক্রোসফট বাংলা দপ্তর কোথে,"রেডমন্ড, ওয়াশিংটন",redmond,যুক্তরাষ্ট্রের ওয়াশিংটন অঙ্গরাজ্যের রেডমন্ড শহরে,0,1,1
bengali-9143804510384996509-0,মানুষ কোন গোত্রের প্রাণী ?,মানব গোত্র,ম্যামাল।,হিমবর্তী,হোমিনিনি,0,0,0
bengali-3870997052416919831-2,বর্তমানে আই ফোনে ব্যাবহৃত আইওএস এর সর্বাধুনিক ভার্সন কোনটি ?,iOS 16,আইওএস ১৬,iOS 16,আইওএস ১২,0,1,0
bengali--6195324398856256377-1,মানব দেহে কোষের সংখ্যা কত ?,২০৬,কোটি কোটি।,কৃত্রিম,প্রায় ৩৭.২ ট্রিলিয়ন,0,0,0
bengali--3605934081122306041-1,সাধারণত কত বছর বয়সে মেয়েদের রজঃস্রাব শুরু হয় ?,১২–১৪ বছর,১০ থেকে ১৫ বছর।,৯-১৪,এগারো বা বারো,1,1,0
bengali--5484532727206796065-0,এরোপ্লেন জেলির বর্তমানে (২০১৯) কোন কোম্পানির পণ্য ?,হনিয়েল,এয়ারবাস।,Airbus,ম্যাককরমিক ফুডস অস্ট্রেলিয়া,0,0,0
bengali--2360904266908875273-1,কলকাতা পৌরসংস্থার বর্তমান মহানাগরিক কে ?,কলকাতা পৌরসংস্থার বর্তমান মহানাগরিক,ফিরোজ হাসান।,Soumendu Sarkar,শোভন চট্টোপাধ্যায়,0,0,0
bengali-3630841465873160756-6,নিউরোডেভেলপমেণ্টাল ডিজঅর্ডার রোগটি কে প্রথম আবিস্কার করেন ?,লিও ক্যানার,এইচ। ম্যাক্সিমিলান ।,আইনস্টাইন,অয়গেন ব্লয়লার,0,0,0
bengali--4149779825824163454-0,আফগানিস্তানের বর্তমান (২০১৯) রাজধানী কোথায় ?,কাবুল,কাবুল।,কাবুল,কাবুল,1,1,1
bengali-669022912505149822-0,ফিলিপাইনের রাজধানী কোথায় ?,ম্যানিলা,মানিলা।,মানিলা,ম্যানিলা,1,1,1
bengali-174710910857411506-1,সাধারন আপেক্ষিকতা তত্ত্বের সমীকরণটি কে প্রথম আবিষ্কার করেন ?,ইনস্টিন,আলবার্ট আইনস্টাইন,ইসায়ক নিউটন,আইনস্টাইন,1,1,0
bengali--2865040152552658297-0,নিখিল ভারত মুসলিম লীগ কত সালে প্রতিষ্ঠিত হয়েছিল ?,১৯০৫,১৯০৬ সাল।,১৯০৬,১৯০৬,0,1,1
bengali-2317900768693217286-0,ভারতীয় চলচ্চিত্র অভিনেত্রী আলিয়া ভাটের অভিনীত প্রথম চলচ্চিত্রের পরিচালক কে ছিলেন ?,নাগেশ কুক্রেজা,কার্তিক সিদ্ধর্ত।,কাদির ইয়াজ,করন জোহর,0,0,0
bengali-7443324023355551586-2,মোহাম্মদ লুৎফর রহমানের বাবার নাম কী ?,মোহাম্মদ লুৎফর রহমানের বাবার,আব্দুল্লাহ,না জানি,সরদার মইনউদ্দিন আহমদ,0,0,0
bengali-4643162833328741514-1,চাঁদ রায় কোথাকার জমিদার ছিলেন ?,ঢাকা,বগুড়া জেলা।,বর্ধমän,শ্রীপুর বা বিক্রমপুর,0,0,0
bengali-5102376346727008192-29,ওয়ানডে ক্রিকেট ম্যাচে ইনিংস কত ওভারের হয় ?,৫০ ওভার,৫০ ওভার।,৫০ ওভার,৫০,1,1,1
bengali--314197069658750255-13,প্রথম সুলাইমানের পর কে উসমানীয় সাম্রাজ্যের সম্রাট হন ?,ইয়াজিদ,উসমান দ্বিতীয়।,আদিলের,দ্বিতীয় সেলিমে,0,0,0
bengali-9023233963971362116-1,বাংলাদেশের স্বাধীনতাযুদ্ধের ভাস্কর্য কবে নির্মিত হয়েছিল ?,১৯৮৩,১৯৮২ সালে।,১৯৯৩,১৯৭৩ সালে,0,0,0
bengali--4961397479442695248-18,আহমদ ছফার রচিত প্রথম উপন্যাসের নাম কী ?,আলিফ,"""পদ্মা নদের তীর"".",কাজরোলের গলি,সূর্য তুমি সাথী,0,0,0
bengali-5215242377204462512-1,যারা ঈশ্বরে বিশ্বাস করে না তাদের কী বলা হয় ?,নাস্তিক,অবিশ্বাসী।,অঈশ্বরবাদী,নাস্তিক,1,1,1
bengali--339646139755933191-37,মুম্বাইয়ের আন্তর্জাতিক বিমানবন্দরটির নাম কী ?,চট্টোপাতি শিবাজি আন্তর্জাতিক বিমানবন্দর,চাত্রপতি শিবাজী Maharaj,চャন্দিপুর,ছত্রপতি শিবাজী আন্তর্জাতিক বিমানবন্দর,0,0,0
bengali-7620608245063771582-0,একজন প্রাপ্ত বয়স্ক মানুষের মস্তিষ্কের গড় ওজন কত হয় ?,১৩০০ গ্রাম,প্রায় ১.৪ কেজি।,১৩০০-১৫০০ গ্রাম,১.৩৬ কেজি,1,1,0
bengali--1036922914970765577-0,টেলিফোন সর্বপ্রথম কে আবিষ্কার করেন ?,আলেক্ঝান্ডার গ্র্যাম বেল,আলেকজান্ডার গ্রাহাম বেল।,গ্রাহাম bell,আলেকজান্ডার গ্রাহাম বেল,1,1,0
bengali--4292854245022619332-4,শহীদ মুক্তিযোদ্ধা মহিউদ্দিন কত সালে বাংলাদেশের স্বাধীনতা যুদ্ধে অংশগ্রহণ করেছিলেন ?,১৯৪৭,১৯৭১ সালে।,১৯৭১,১৯৭১,0,1,1
bengali--3839286882488347936-1,ইসরাইলের রাজধানী কোথায় ?,Jerusalem,জেরুসালেম ।,তেল আবিব,জেরুসালেম,1,1,0
bengali--702710937599857272-3,ইলখানাতের দ্বিতীয় শাসক কে ছিলেন ?,মাহবুল হাক,হুলাগু খান ।,বায়াজিংগা,আবাকা খান,0,0,0
bengali--8424775814256888550-27,"বৌদ্ধধর্মের পবিত্র ধর্মগ্রন্থ ""ত্রিপিটক"" কোন ভাষায় রচিত ?",ত্রিপিটক গ্রন্থটি পালী এবং,পালি ভাষায়।,পালি,পালি,0,1,1
bengali-7402921940502760429-1,বাংলাদেশের ঢাকেশ্বরী মন্দিরের ঢাকেশ্বরীর বিগ্রহটি মোট কত বছরের পুরোনো ?,৪০০ বছর,১০০০ বছর।,৫০০০,৮০০,0,0,0
bengali--4760179366382901518-0,প্রথম বাঙালি নারীবাদী সাহিত্যের রচয়িতা কে ?,বেগম রোকেয়া সাখাওয়ত হোসিন,রোকেয়া বসু ।,অনুষ্ঠানকলা,রোকেয়া সাখাওয়াত হোসেন,1,0,0
bengali-4281970407647106707-3,বস্তুবিজ্ঞানে পৃষ্ঠটানকে কী বলা হয় ?,পৃষ্ঠতান,পৃষ্ঠ তীব্রতা।,ঔজ্বল্য,পৃষ্ঠ পীড়ন বা মুক্ত পৃষ্ঠশক্তি,0,0,0
bengali--5096425443785627913-15,ডিম্বাশয়ে কয় ধরনের এক্সট্রিমিটি থাকে ?,হাত ও পা,এক ধরণ।,মূলবিন্দু,দুই,0,0,0
bengali--7463482025321959331-0,সত্যেন্দ্রনাথ বসু কত সালে জন্মগ্রহণ করেন ?,১৮৮৬,১৮৬৯ সালে।,১৮৮৪,১ জানুয়ারি ১৮৯৪,0,0,0
bengali-6267421109098023278-22,বাংলাদেশের রাজধানী কোথায় ?,ঘাট,ঢাকা,দhক proprié,ঢাকা,0,1,0
bengali--8907092310207870265-0,তিতুমীর বা সৈয়দ মীর নিসার আলী কবে জন্মগ্রহণ করেন ?,১৮ নভেম্বর ১৯১৬,১৮০৬ খ্রিষ্টাব্দে।,১৭৪০,জন্ম ২৭শে জানুয়ারি,0,0,0
bengali-5614403254975994971-2,ভারতীয় বাঙালি রাজনীতিবিদ জ্যোতি বসুর জন্ম কবে হয় ?,১৯১৪,১৯২৪ সালে।,১৯৩৫,১৯১৪ খ্রিস্টাব্দের ৮ জুলাই,1,0,0
bengali-1374812589930743477-0,হিন্দু ধর্ম মতে পূর্বপূরুষের তর্পণ করার কী কোনো নির্দিষ্ট দিন থাকে ?,আমাবস্যা,কোনো নির্দিষ্ট দিন নাই।,শ্রাবণ месяц,পিতৃপক্ষ,0,0,0
bengali-861032365469474721-8,সালোকসংশ্লেষে উৎপন্ন গ্লুকোজ অণুর অক্সিজেনের উৎস কী ?,গ্লুকোজের অক্সিজেনের উৎস কার্বন,জল অণু।,কার্বনডাইঅক্সাইড,CO2,0,0,1
bengali-2584860276526748011-1,শহীদ ধীরেন্দ্রনাথ দত্তর বাবার নাম কি ছিল ?,জোগেন্দ্র নাথ দত্ত,সত্যেন্দ্রনাথ দত্ত,ঈশ্বরচন্দра,জগবন্ধু দত্ত,0,0,0
bengali-2864994763959049289-3,হোয়াটসঅ্যাপ কত সালে প্রতিষ্ঠিত হয় ?,২০১১,২০০৯ সালে।,২০১০,২০০৯,0,1,0
bengali-1030597803430386510-1,"বিজ্ঞান কথাটির ইংরেজি প্রতিশব্দ ""সায়েন্স"" কথাটি কোথা থেকে এসেছে ?",ল্যাটিন,Latin ভাষা ।,লатিন,ল্যাটিন শব্দ সায়েনটিয়া,1,1,0
bengali--8372177282403417178-17,হালাকু খান কোন দ্বীপে মারা গিয়েছিলেন ?,দhাকা,সোমালিয়া ।,ফিলিপাইন,উর্মিয়া হ্রদের শাহি,0,0,0
bengali--2099008229174463024-0,দক্ষিণ কোরিয়ার বৃহত্তম শহর কোন টি ?,সেৌল,সোল,সেওল,সিউল,1,0,1
bengali--3048309074162424193-23,"মাইকেল মধুসূদন দত্ত কত সালে ""বীরাঙ্গনা"" কাব্যগ্রন্থটি রচনা করেন ?",১৮৭৫,১৮৫৯ সাল।,১৮৬৭,৮৬২,0,0,0
bengali--8397694120488937556-1,কত সালে গ্লেন থমাস জেকব্স‌ পেশাদার কুস্তিগির হিসেবে কর্মজীবন শুরু করেন ?,১৯৯৫,২০০৪ সাল।,১৯৩৭,১৯৯২,0,0,0
