id,question,deepseek_answer,gemma_answer,qwen_answer,correct_answer,deepseek_score,gemma_score,qwen_score
bengali-5059291126814851685-21,মালদ্বীপের প্রথম রাষ্ট্রপতির নাম কী ?,আমিনু রামান,ইব্রাহিম নাসির।,আইবুকাতুঈঈbrahim Lénu,আমিন দিদিে,0,0,0
bengali-5240065211819146199-2,চর্যাপদের মোট সংখ্যা কত ?,চার্যাপদের মোট সংখ্যা ৪৬০।,১৫টি,১৫,৫১,0,0,0
bengali-1288312892497828945-0,মুর্শিদাবাদ জেলার সদর শহর কোনটি?,মুর্শিদাবাদ,মুর্শিদাবাদ।,মুর্শিদাবাদ,বহরমপুর,0,0,0
bengali-3237926472875383480-8,মানুষ কোন প্রাণী থেকে বিবর্তিত হয়ে বর্তমান রূপ ধারণ করেছে ?,প্রাণীটি,প্রাণীজগতের।,বাঘlike,প্রাইমেট,0,0,0
bengali--8707413810832587133-1,বর্তমানে ঢাকা বিশ্ববিদ্যালয়ের মোট ছাত্রছাত্রীর সংখ্যা কত ?,৩৫ হাজার,জানি না।,অনুমানকতা,"৩৮,০০০",0,0,0
bengali-2158077626257154929-21,জন ফিলিক্স অ্যন্থনিও সিনা অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,ডাক্টার,রোমাঞ্চকর জীবন,কোপাহাগেন,The Marine,0,0,0
bengali--1133206861754868399-0,সুই সাম্রাজ্যের প্রথম সম্রাট কে ছিলেন ?,হের্মিক,সুবর্তো,কিউইৎসি,সুই সম্রাট ওয়েন,0,0,0
bengali-4155572426335745096-2,আদি ব্রাহ্ম সমাজ কার নেতৃত্বে গড়ে ওঠে ?,রাজা রামমোহন রায়,রামমোহন রায়,রাজেন্দ্রলাল মিত্র,দেবেন্দ্রনাথ ঠাকুর,0,0,0
bengali--253137097125729044-9,নারীবাদী শব্দটি কে প্রথম ব্যবহার করেন ?,বেগম রোকেয়া সখাওয়ত হোসিন,ওল্গা ট্রপিলিয়ানোভা,ফিগোতাأوضاع-lndra,চার্লস ফুরিয়ে,0,0,0
bengali-2784958989358760169-0,ধীরেন্দ্রনাথ দত্ত কবে জন্মগ্রহণ করেন ?,১৮৭২ সালে,১৮৯২ সালে।,১৮৪৯,"২ নভেম্বর, ১৮৮৬",0,0,0
bengali-8376247445164774033-9,ভারতীয় সংবিধান মোট কতবার সংশোধিত হয়েছে ?,১০৩,১০৮ বার।,১০৪,১১৩,0,0,0
bengali--3469849300924882192-10,কলিকাতা পৌরসংস্থা কবে প্রতিষ্ঠিত হয় ?,১৮৫৪,১৮৭৬ সালে।,১৮৬৯,১৯২৩ সালে,0,0,0
bengali--5206594936304704424-5,কোলিন্দা গ্রাবার-কিতারোভিচের বাবার নাম কী ?,গ্রেভার,আর্নস্ট কিতারোভিচ।,অজানা,ব্রংকো গ্রাবার,0,0,0
bengali--7499382405128122401-1,বাংলাদেশের সরকারী তোলারাম কলেজের প্রতিষ্ঠাতা কে ?,শেখ মুজিবূর রহমান,হাজী মোহাম্মদ আব্দুল্লাহ,হুমায়ুন councillar,খগেন্দ্র নাথ চক্রবর্তী,0,0,0
bengali-3600772149390437220-19,প্রজাত্যায়ন শব্দটির ইংরেজি পরিভাষা কী ?,Population census,Species name,Naturalization,Speciation,0,0,0
bengali--2478685782456378793-1,ভারতের সর্বপ্রথম টেলিফোনটি কোন কোম্পানি তৈরি করে ?,আমেরিকান টেলিফোন অ্যাং টেলিগ্রাফ,ব্রিটিশ কোম্পানি।,বিটিএস,মোটোরোলা,0,0,0
bengali--5070154010009387344-13,আইন জালুতের যুদ্ধে কোন পক্ষের জয় হয় ?,দিল্লি সুলতানের,জালুতের জয়।,মিশর,মামলুকদের,0,0,0
bengali-2288883268191669091-1,গুরু নানকের রচিত প্রথম গ্রন্থের নাম কী ?,আদি গ্রন্থ,জাপি  ।,জপতুরিastreetlight,গুরু গ্রন্থ সাহিব,0,0,0
bengali--4027724346689147960-2,উসেইন সেন্ট লিও বোল্টের বাবার নাম কী ?,রাফ বোল্ট,বেলভেটার।,ওয়াডউইন,ওয়েলেসলি,0,0,0
bengali-2762860885221742968-1,আবু তারেক মাসুদের পরিচালিত প্রথম চলচ্চিত্রটি প্রথম কবে মুক্তি পায় ?,২০০৩,১৯৭২ সালে।,২০১৫,১৯৮৫,0,0,0
bengali-3387148013685945792-2,উত্তর কলকাতার সংস্কৃত কলেজ কে বা কারা প্রতিষ্ঠা করে ?,কলকাতার সংস্কৃত কলেজ ১৮৩০,মহারাজ  সুরেন্দ্রনাথ ।,রাজেন্দ্রলাল মitra,লর্ড আমহার্স্ট,0,0,0
bengali--7463482025321959331-0,সত্যেন্দ্রনাথ বসু কত সালে জন্মগ্রহণ করেন ?,১৮৮৬,১৮৬৯ সালে।,১৮৮৪,১ জানুয়ারি ১৮৯৪,0,0,0
bengali--1757779693302249107-0,কেনিয়া কত সালে পূর্ব আফ্রিকার একটি প্রজাতান্ত্রিক রাষ্ট্র হিসেবে পরিচিতি লাভ করে ?,১ সাল,১৯৬৩ সালে।,১৯৬০,১৯৬৪,0,0,0
bengali--4592809316249426623-0,রায়ান থমাস গসলিং অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,ডিগনিটি,Love Actually,ক্লিتشغাট অব,দ্য বিলিভার,0,0,0
bengali-1019942405024864518-0,গুগুল কোম্পানিটির প্রতিষ্ঠাতা কে ?,এরিক বাইসচেক,সার্জে পেইন।,সের্জে বিনা,ল্যারি পেজ ও সের্গেই ব্রিন,0,0,0
bengali-219048145204272520-3,মায়া জনগোষ্ঠীর আবির্ভাব প্রথম কোথায় হয়েছিল ?,মায়া জনগোষ্ঠীর প্রথম আবির্ভাব,মেসোআমেরিকা।,ভারত,বেলিজের কিউল্লোতে,0,0,0
bengali-6744603928978231684-2,ভারতীয় শাস্ত্রীয় সঙ্গীত অনুসারে মোট কতগুলি রাগ আছে ?,৭২,সাতেরটা।,দশটি,৬৫,0,0,0
bengali--662161282079728201-5,বাংলাদেশ জাতীয়তাবাদী দলের প্রধান বেগম খালেদা জিয়ার স্বামীর নাম কী ছিল ?,জিয়াউর রামান,এহসান উদ্দিন।,তুহিন নন্দি,জিয়াউর রহমানের,0,0,0
bengali--7770498720556738727-5,থাকসিন সিনাওয়াত্রা কোন কোম্পানির প্রতিষ্ঠাতা ?,থাকুর স্রিনিবাসন,সিনাওয়াত্রা।,ইনটানাকorns,আইটি ও শিন কর্পোরেশন,0,0,0
bengali-7845069419413269420-2,প্রখ্যাত ঔপন্যাসিক হুমায়ূন আহমেদ রচিত প্রথম উপন্যাসটি কবে প্রথম প্রকাশিত হয় ?,১৯৬৮,১৯৬৪ সালে।,১৯৭৫,১৯৭২ সালে,0,0,0
bengali-4283877604279382443-3,হুমায়ুন আজাদের মায়ের নাম কী ?,হুমায়ুন আজাদের মা হলেন,রোকেয়া বেগম,ফরিদানেesa,জোবেদা খাতুন,0,0,0
bengali--8853494945637153375-5,কলকাতা বিশ্ববিদ্যালয়ের বর্তমান উপাচার্য কে ?,অশিস কুমার মন্ডল,সুবীর সাহা ।,ঈশান সেন,স্যার জেমস উইলিয়াম কোলভিল,0,0,0
bengali--1718543851668596216-1,বাংলাদেশের সংসদে ডিজিটাল নিরাপত্তা আইনে শাস্তি বাড়িয়ে কবে আইনটিকে আরও কঠোর করা হয় ?,২০২৩ সালের মধ্যে,২০২৩ সালে।,২০২১,২০১৩ সালে,0,0,0
bengali--7463593158392254721-1,ভারতবর্ষের প্রথম সরকারি স্কুলের নাম কী ?,হিন্দু স্কুল,সেন্ট জেমস স্কুল,হাইডারপুর স্কুল,রংপুর জিলা স্কুলের,0,0,0
bengali--1772416294222806218-6,স্বাধীন বাংলাদেশের প্রথম চলচ্চিত্রটির নাম কী ?,জাহির রাইহান,সুমন খান।,ঔরসিজ,সুকুমারী,0,0,0
bengali--5942331505885698782-4,ড. কামাল চৌধুরী রচিত প্রথম কাব্যগ্রন্থের নাম কী ?,নোংদর,"""স্বপ্নের দেশ""",অপরাজিত,মিছিলের সমান বয়সী,0,0,0
bengali-3722376709912781514-0,বাংলাদেশের জাতীয় খেলার নাম কী ?,পেন্টিলোনি,গোল্ফ,ক্রিকেট,কাবাডি,0,0,0
bengali--1864783019190273172-0,বিদ্যা সিনহা সাহা মীম অভিনীত সর্বপ্রথম বাংলাদেশি চলচ্চিত্র কোনটি ?,জামানা,"""সুধারণ""।",অগস্ট পাড়া,আমার আছে জল,0,0,0
bengali--1832104586038133132-6,বাংলাদেশের স্বাধীনতা যুদ্ধের সময় বাংলাদেশের প্রধানমন্ত্রী কে ছিলেন ?,শেখ মুজিবূর রহমান,শেখ মুজিবুর রহমান,সheikh Mujibur,তাজউদ্দীন আহমদ,0,0,0
bengali--3301852126772447936-3,বাংলার ছিয়াত্তরের মন্বন্তরে মোট কত জন মানুষের মৃত্যু হয় ?,হাজারি স০১০০০০,সেখানে তথ্য নেই।,হাজারovid避开敏感和不当内容，这句话的恰当回答是： হাজার,বাংলার মােট জনসাধারণের এক তৃতীয়াংশের,0,0,0
bengali-2401284065373388325-2,বিশ্বের প্রথম কম্পিউটারের নাম কী ছিল ?,ENIAC,এনআইএমএস।,এনায়ক্স,অ্যাবাকাস,0,0,0
bengali--5821119236838958518-7,বাঙালি হাংরিয়ালিজম যুগের লেখক মলয় রায়চৌধুরীর প্রথম প্রকাশিত কাব্যগ্রন্থের নাম কী ?,খানিক ঘণ্টা,"""স্বপ্নের দেশ""।",ঔষ্ণ্য,শয়তানের মুখ,0,0,0
bengali--702710937599857272-3,ইলখানাতের দ্বিতীয় শাসক কে ছিলেন ?,মাহবুল হাক,হুলাগু খান ।,বায়াজিংগা,আবাকা খান,0,0,0
bengali-5983652841577349769-3,কথাসাহিত্যিক হুমায়ুন আহমেদের নির্মিত প্রথম চলচ্চিত্রটি কবে মুক্তি পায় ?,২০১৩,১৯৮৬ সাল।,১৯৭৫,১৯৯৪,0,0,0
bengali--81766440896542958-0,মুহম্মদ কুদরাত-এ-খুদা কবে জন্মগ্রহণ করেন ?,১০ অক্টোবার ১৯২৪,১৮০৯ সালে।,১৩৭৯,"১ ডিসেম্বর, ১৯০০",0,0,0
bengali-7685770490493527166-3,দ্য মারমেইড চলচ্চিত্রটির পরিচালক কে ?,নাহোংজিন,রোমান পিট্জেন।,โรเบิร์トˑঅনও恩施中文翻译如下： 问题：电影《小美人鱼》的导演是谁？,ব্যারি ও'নেইল,0,0,0
bengali-3304414781107552758-4,কত সালে সর্বপ্রথম বাংলাদেশের অভিনেত্রী বিদ্যা সিনহা সাহা মীম জাতীয় চলচ্চিত্র পুরস্কার পেয়েছিলেন ?,১৯৬৩,১৯৮৬ সালে।,১৯৭২,২০১৪,0,0,0
bengali--2120653920804032560-13,কাজাখ জাতির অধিবাসীদের ভাষা কী ?,Казақ,কাযাখ ভাষা।,কাজাখستانি,কাজাখ,0,0,0
bengali--2867549847698693528-1,ইন্দ্রজিৎ বা মেঘনাদকে কেন্দ্র করে কোন বাঙালি কবি একটি সাহিত্যিক মহাকাব্য রচনা করেন ?,কাজী নজরুল ইসলাম,রবীন্দ্রনাথ ঠাকুর,ঈশ্বরচন্দ্র বিদ্যাভোষণা,মাইকেল মধুসূদন দত্ত,0,0,0
bengali-9133994112876401882-1,বাংলাদেশী রাজনীতিবিদ সালাউদ্দিন কাদের চৌধুরী বাংলাদেশের কোন অঞ্চলে জন্মগ্রহণ করেন ?,চিটাগঞ্জ,বরিশাল।,চট্টগ্রাম,চট্টগ্রামের রাউজানে,0,0,0
bengali--3312762463251557392-1,বাংলাদেশী ভাস্কর নভেরা আহমেদের বাবার নাম কী ?,মোক্ষদানন্দন সেন,আহমেদের বাবা।,নবীর উজ্জwalterturner1234567890aign,সৈয়দ আহমেদ,0,0,0
bengali--9113522782624640859-1,বাংলাদেশী কবি ময়ুখ চৌধুরীর বাংলাদেশের কোন বিশ্ববিদ্যালয়ে বাংলা বিভাগে অধ্যাপনা করেছেন ?,ঢাকা বিশ্঵বিদ্যালেখন,ঢাকা বিশ্ববিদ্যালয়,ঢাঃঔঈ,চট্টগ্রাম,0,0,0
bengali-162923623025194484-7,অসহযোগ আন্দোলন মোট কতদিন ধরে চলে ?,২৪ দিন,১৯২০-১৯২২,৯ঈষা,৫ দিন,0,0,0
bengali--7545544422670647850-0,ঈশ্বরচন্দ্র বিদ্যাসাগর কত সালে জন্মগ্রহণ করেছিলেন ?,১৮২০,১৮২৩ সালে।,১৮২০,১৮১২,0,0,0
bengali-215764160317430364-3,যশোদাবেন নরেন্দ্রভাই মোদীর পেশা কী ছিল ?,নরেন্দ্রভাই মোদী একজন সংবিধানবাদী,রাষ্ট্রপতি।,সাংবাদিক,চা বিক্রি,0,0,0
bengali--2670844834375470266-0,ভারতের সংবিধানে মোট কয়টি ধারার উল্লেখ রয়েছে ?,২৫,৩৯৫ ধারা।,৩৯৫,৪৪৮,0,0,0
bengali-7443324023355551586-2,মোহাম্মদ লুৎফর রহমানের বাবার নাম কী ?,মোহাম্মদ লুৎফর রহমানের বাবার,আব্দুল্লাহ,না জানি,সরদার মইনউদ্দিন আহমদ,0,0,0
bengali--6274461123703347638-11,ভারতের জাতীয় পতাকার গেরুয়া রংটি কীসের প্রতীক ?,গেরু রংটি সাফ্লন রংটি,"সাহস, শক্তি।",ভারত,ত্যাগ,0,0,0
bengali-2137617561811032811-0,আলমগীর কবির কবে জন্মগ্রহণ করেন ?,আলমগীর কবির জন্মের সাল,১৬০৩ সালে।,১৪৮০,"৩ এপ্রিল, ১৯৫০",0,0,0
bengali-7518652959170122929-1,অস্ট্রেলীয় আন্তর্জাতিক ক্রিকেটার পিটার জন পার্নেল বার্জ কত সালে সর্বপ্রথম টেস্ট ক্রিকেট ম্যাচটি খেলেন ?,১৯৮৫,১৯৮৮ সাল।,১৯৭৫,১৯৫৫,0,0,0
bengali--3308804124982932624-4,দ্বিতীয় এশিয়া কাপ ক্রিকেট টুর্নামেন্ট কোথায় অনুষ্ঠিত হয় ?,ভারত,"ভারত, বাংলাদেশ",বাংলাদেশ,শ্রীলঙ্কা,0,0,0
bengali-5645301196283194243-0,বুর্জ আল-আরব হোটেলটির মালিক কে ?,ইমার প্রোপার্টিজ,সৌদি আরব।,বাউয়ার্গ ইন্টারন্যাশনাল,শেখ নাহিয়ানের,0,0,0
bengali--8154256008658539900-14,বর্তমানে ইসরায়েলের সঙ্গে মোট কতগুলো দেশের কূটনৈতিক সম্পর্ক রয়েছে ?,১৬০,১৬০টি দেশ।,১৫০,১৭০টি,0,0,0
bengali--404074055652315945-10,সিরিয়া আরব রাজতন্ত্রের প্রথম প্রধানমন্ত্রী কে ?,আলি মির,আরিফ আল-হাসান।,কুসাই আল-আমঈン,হাশিম আল-আতাসসি,0,0,0
bengali--2303612635127623088-16,জাস্টিন পিয়েরে জেমস ট্রুডোর স্ত্রীর নাম কী ?,জাস্টিন,সোফিয়া গ্রিগোরিওভ।,নয়,সোফি গ্রেগরের,0,0,0
bengali--6096974703484627468-4,গিয়াসউদ্দিন মুহাম্মাদের বাবার নাম কি ছিল ?,গিয়াসউদ্দিন মুহাম্মাদের বাবার নাম,মোহাম্মদ।,বাজার খাা,প্রথম বাহাউদ্দিন সাম,0,0,0
bengali--3883306347800103450-0,কুরআন- এর প্রথম বাংলা অনুবাদক গিরিশচন্দ্র সেন কবে জন্মগ্রহণ করেন ?,১৮৪৮,১২৮৯ সালে।,১৮৪৯,১৮৩৪,0,0,0
bengali-9107229136914417048-1,বিজ্ঞানী জন ভেন কোন দেশের নাগরিক ছিলেন ?,জান ভেন ডি বোগার্ডে,আমেরিকার।,ঔয়ালডাঙ্গ,হাঙ্গেরি,0,0,0
bengali-4007898957162882873-14,"২০১১ সালে নির্মিত ""রা.ওয়ান"" হিন্দি চলচ্চিত্রে রা.ওয়ানের চরিত্রে কোন অভিনেতা অভিনয় করেছিলেন ?",আজে ডিভাইন,আমির খান,অমির,শাহরুখ খান,0,0,0
bengali-733940528152087741-0,লালন সাঁই বা ফকির লালনের জন্ম কোথায় হয় ?,লালন সাঁই বা ফকির,বরিশাল ।,চুয়াডাঙга,১৭৭৪ খ্রি,0,0,0
bengali--2217820890808407965-4,কলকাতার মেট্রো প্রথম কবে তৈরী হয় ?,১৯৯২,২০১২ সালে।,১৯৭২,১৯৮৪ সালের ২৪ অক্টোবর,0,0,0
bengali--8972188531738597534-0,পুরাজীব মহাযুগের প্রথম যুগটির নাম কী ?,সাত্যযুগ,প্যালিওলিথিক।,কৃতসংখ্যা,ক্যাম্ব্রিয়ান,0,0,0
bengali-8313009204852557186-4,স্বামী বিবেকানন্দের বাবার নাম কী ছিল ?,বিশ্঵েশ্঵র চট্টোপাধ্যায়,ভূদন মোহন্ত,বিশ্বাননда গুপ্ত,বিশ্বনাথ দত্ত,0,0,0
bengali-2163425666649830741-9,ইহুদি মহল্লা কবে স্থাপিত হয় ?,১৭ম শতাব্দের সৌদা গ্রহণকালে,১৯০৫ সালে।,১৬শ শতকে,খ্রিষ্টপূর্ব অষ্টম শতক,0,0,0
bengali-1733542226552149709-2,ইসলাম শব্দটির উৎপত্তি কোন শব্দ থেকে ?,ইসলাম,আল্লাহ থেকে।,ঈমান,আরবি س-ل-,0,0,0
bengali-2302582327479442306-0,জ্যোতির্বিজ্ঞান নিয়ে গবেষণা সর্বপ্রথম কে শুরু করেন ?,নিবন্ধন,"ব্যাপারী, পালি।",ব্রহ্মগুপ্ত,স্যার আইজ্যাক নিউটন,0,0,0
bengali--300248677481756467-2,আকার ও কাজের ভিত্তিতে মৌমাছি কয় প্রকার ?,প্রকার,দুই প্রকার।,দুই,তিন,0,0,0
bengali-4127571038924069563-2,জৈনধর্মের উদ্ভব কবে হয় ?,৬ষ্ঠ শতাব্দে,পুরাতন ভারত ।,প্রাচীনতম পাঁচ-ছয়শতা,খ্রিস্টপূর্ব ১ম সহস্রাব্দের ১ম শতাব্দী,0,0,0
bengali-6303582530432299812-0,একশো ইউরোর নোটটি কোন রঙের ?,জান,"সাদা, সবুজ।",হলুদ,সবুজ,0,0,0
bengali-172271715886664293-16,সেন রাজবংশের প্রথম রাজা কে ?,বিজয়পাল,"সেন, হেমন্ত ।",সুভদ্রাবতীptaındaısınıı袍丝堵,বিজয়সেন,0,0,0
bengali--4858293497809301226-5,ফাতেমা তুজ জোহরা অভিনীত প্রথম টেলিভিশন নাটকের নাম কী ?,আপনি কেন আমার,"""স্বপ্নের বাড়ি""",ঈশানকান্দা,লাগুক দোলা,0,0,0
bengali-2211439120754768754-2,কত সালে পরমাণু সম্পর্কে ধারণা পাওয়া যায় ?,৬ষ্ঠ শতাব্দ,১৯ শতক।,১৯০৩,খ্রীস্টের জন্মের ৬০০ বছর আগে,0,0,0
bengali--4557241873065164464-0,হুগলি জেলার সদর শহর কোনটি ?,ঢাকা,চাঁদনী Chowk,হুগলি,চুঁচুড়া,0,0,0
bengali--3697074528484927697-7,বীরশ্রেষ্ঠ ফ্লাইট লেফটেন্যান্ট মতিউর রহমান কবে শহীদ হন ?,১৬ ডিসেম্পার ১৯৭১,৩ ডিসেম্বর ১৯৭১।,"২০১৪fragistics
<|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|>","২০ই আগস্ট,১৯৭১",0,0,0
bengali--2322627337825891128-2,বাংলা ভাষা আন্দোলনের সূচনা স্থল কোথায় ?,ঘাটনা সূচিত হয়েছিল ঢাকা,ঢাকা শহর।,দhক়ঔয়বিঃ,১৯৫১,0,0,0
bengali-5319995926863810960-5,তানিয়া আহমেদ অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,গরু হারি চন্দ্র সেলাম,"""আপনারা""",আগন্তুক,শ্যামল ছায়া,0,0,0
bengali--3561920547618114254-11,ইসলামের প্রথম খলিফা আবু বকর কবে জন্মগ্রহণ করেন ?,১৯ প্রাবিস্তামা,৬০ হিজরী।,খ্রিস্টপূর্ব ৫৭১,৫৭৩ সালে,0,0,0
bengali--8713267952075659013-19,বাঁকুড়া জেলার মোট কয়টি পুরসভা রয়েছে ?,১০০০,১০টি।,৩০,তিনটি,0,0,0
bengali--599295981278729258-0,চামড়া কী দ্বারা গঠিত ?,চামড়া দ্বারা গঠিত হয়েছে,"কোলাজেন, এল্যাস্টিন।",কাঁচা আম,এক্টোডার্মাল কলার একাধিক স্তর নিয়ে,0,0,0
bengali--8988483359118632803-6,"মার্কিন অভিনেতা ক্রিস্টোফার রবার্ট ""ক্রিস"" ইভানসের অভিনীত প্রথম চলচ্চিত্রের নাম কী ?","""The Santa Clause""",পরিচয় (Identity),দ্য ফ্লিংটি,দ্য নিউকামার্স,0,0,0
bengali--1334652646676182309-0,কত সালে সুন্দরবন অঞ্চলকে বায়োস্ফিয়ার রিজার্ভ হিসেবে ঘোষণা করা হয়েছে ?,১৯৯৭,১৯৯৭ সালে।,১৯৯২,১৯৮৯,0,0,0
bengali-4568438587242111098-0,মুর্শিদাবাদ জেলার সদর দপ্তর কোথায় অবস্থিত ?,হুগলি,মুর্শিদাবাদ শহরে।,মুর্শিদাবাদ শহর,বহরমপুর,0,0,0
bengali--9070222029717674258-9,মনোরোগ বিজ্ঞান বা মানসিক রোগ বিজ্ঞানের জনক কাকে বলা হয় ?,ইয়১ ফ্রাইড,ফ্রাঙ্কলিন প্যালে।,ঈ.জি. পইচالتز,সিগমুন্ড ফ্রয়েড,0,0,0
bengali-829953938596819549-1,জে কে রাউলিং রচিত হ্যারি পটার উপন্যাস সিরিজের প্রথম খন্ডটির নাম কি ছিল ?,হ্যারি পটার এবং দুনিয়ামণির,হ্যারি পটার এবং চতুর্থ মধ্যযুগী,হ্যারি পটার,হ্যারি পটার অ্যান্ড দ্য ফিলোসফার্স স্টোন,0,0,0
bengali--2869461001015880142-1,সাদ্দাম হোসেন আবদুল মাজিদ আল তিকরিতি কবে নিহত হন ?,১৭ অক্টোবর ২০০৬,১৯৭৫ সালে।,২০৪,২০০৬ সালের ৩০ ডিসেম্বর,0,0,0
bengali--7046817074187678663-2,কম্পিউটার সর্বপ্রথম কত সালে আবিষ্কার হয় ?,১৮৩০,১৯৪৬ সাল।,১৯৩০,খ্রিষ্টপূর্ব ২৪০০,0,0,0
bengali-7590229588804736335-22,সুন্দরবন জাতীয় উদ্যানে কি কোন প্রজাতির বাঘ বেশি দেখা যায় ?,বাংলা বাঘ,বাংলাদেশী বাঘ,হিংস্র বাঘ,রয়েল বেঙ্গল টাইগার,0,0,0
bengali--381183395494440070-4,ব্যাঙ কোন বর্গের প্রাণী ?,ব্যাঙ হলো প্রাণিক শ্রেণিকে,উভচায়ী ।,মেঠি,অ্যানুরা,0,0,0
bengali-870453365572423945-4,পূর্ব মেদিনীপুর জেলার সদর শহর কোনটি ?,মাদিনপুর,মেদিনীপুর,হাটগাঙ্গা,তামলুক,0,0,0
bengali--6201010927401392780-0,আবদুল্লাহ বিন আল-হুসাইন কত সালে মক্কার আমির হন ?,১৮৪৫,৬৩২ সাল।,১৯৫৩,১৯২১,0,0,0
bengali-69291154486973838-0,ঢাকার মোট আয়তন কত ?,২০ মিলিয়ন,৩০৬.৪ স্কয়ার কি.মি.,১৪০০平方公里,১৩৪ বর্গমাইল,0,0,0
bengali-5524428449970713654-6,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে কোন তারিখে যোগ দেয় ?,১৯৭১ সালের মার্চ,১৯৫২ সাল।,১৯৭১年穆罕默德·阿塔乌尔·甘尼·奥斯曼加入孟加拉国军队的具体日期是多少？这个问题的答案是： ২৫ই,১২ এপ্রিল,0,0,0
bengali--5600712943783590196-3,পুরকৌশল শব্দটির ব্যবহার কবে থেকে শুরু হয় ?,১৫শ শতাব্দে,১৯শ শতাব্দী।,১৯৮০-এর দশকে,১৮শ শতাব্দী,0,0,0
bengali-1508751382134197788-2,শেরেবাংলা আবুল কাশেম ফজলুল হক কোন রাজনৈতিক দলের সঙ্গে যুক্ত ছিলেন ?,আওয়ামী লিগ,আওয়ামী লীগ।,আওয়ামী লীগ,কৃষক শ্রমিক পার্টি,0,0,0
bengali--1987642040932232124-8,পশ্চিমবঙ্গের উচ্চতম শৃঙ্গের নাম কী ?,কাঁঞ্চেনজুঙ্গা,সিংফোর পর্বত ।,নাইতকা,সান্দাকফু,0,0,0
bengali--5024631657419592180-1,ধীরেন্দ্রনাথ দত্তের বাবার নাম কী ?,জোগেন্দ্র নাথ ডত্ট,সত্যেন্দ্রনাথ দত্ত,ঈশ্বরচন্দра,জগবন্ধু দত্ত,0,0,0
bengali--3420112403184584609-0,আবুল হাসনাত মোহাম্মদ কামারুজ্জামান কোন সালে বাংলাদেশের স্বরাষ্ট্র মন্ত্রীর পদ গ্রহণ করেন ?,১৯৭৩,২০১৮ সালে।,২০১৯,১৯৭১,0,0,0
bengali-2063045842740367166-4,সৌরভ গাঙ্গুলি কত সালে ভারতীয় জাতীয় দলের হয়ে প্রথম টেস্ট ম্যাচ খেলেন ?,২০০২,১৯৯২ সাল।,২০১৬,১৯৯৬,0,0,0
bengali--8230914461558443804-12,কে প্রথম বিশ্বের মানচিত্র তৈরি করেন ?,প্রথম বিশ্বের মানচিত্র তৈরি,আনটিনাস সিগারুস,পল উইডেনের,ইরাটোসথেনেস,0,0,0
bengali--7062275363138990568-1,বর্তমানে কলকাতার মেয়র কে ?,প্রশ্ন: বর্তমানে কলকাতার মের,ফিরহাদ হাকিম ।,ঈষা,শোভন চট্টোপাধ্যায়,0,0,0
bengali-238154041937916701-18,উসমানীয় সাম্রাজ্য কবে ধ্বংস হয় ?,৭৫১ খলিফাতির সময়ে,১৯২২ সালে।,১৯২২,১৯২৩ সালের ২৪ জুলাই,0,0,0
bengali--3468434785411613061-9,ইখওয়ান দলটি কবে গঠিত হয় ?,১৯৭০,১৯২৮ সালে।,১৯২৮,১৯১২ সালে,0,0,0
bengali-5846157904123319216-6,রিয়াল মাদ্রিদ ফুটবল ক্লাবটির সর্বপ্রথম সভাপতি কে ছিলেন ?,কন্ডে দে রামানোনেস,সেনোর জুয়ান।,আলফonso de,হুলিয়ান পালাকিওস,0,0,0
bengali--4492623987829475638-63,উসমানীয় সাম্রাজ্যের রাজধানী কোথায় ছিল ?,দম্শাস,কোনিয়া ।,বাগদাদ,"বুরসা, এডির্ন ও ইস্তানবুল",0,0,0
bengali-8512012910625342558-17,"২০০৪ সালে মুক্তিপ্রাপ্ত মার্কিন নাট্য চলচ্চিত্র ""দ্য অ্যাভিয়েটর"" এ লিওনার্দো ডিক্যাপ্রিও অভিনীত চরিত্রটির নাম কি ছিল ?",হোয়ার্ড হাউলিং,জেমস হার্বার্ট।,ফেলিপে বেজানسقو,হাওয়ার্ড হিউজে,0,0,0
bengali--3519643957927563964-2,রাগ সঙ্গীতের মোট কতগুলি প্রধান রীতি আছে ?,৬,আটটি।,ছয়েক,চারটি,0,0,0
bengali--7934887383089078574-6,বাংলাদেশের ১০০ টাকার নোটে কার স্বাক্ষর থাকে ?,গণপতি,ফজলুল করিম।,সত্যনগরবিরচিত,বাংলাদেশ ব্যাংকের গভর্নরের,0,0,0
bengali-2295610133647280080-0,ত্রিপুরার বর্তমান মুখ্যমন্ত্রী কে ?,বিপলাব কুমার ডূট্ট,মানিক সাহা ।,বিস্ময়া সিং,মাণিক সরকার,0,0,0
